cve_edo,Municipio,PD1,PD2,PD3,Total
7,168  COMITAN DE DOMINGUEZ,3389,7550,31,10970
7,171  LA CONCORDIA,1808,98,160,2066
7,174  COPAINALA,79,2,0,81
7,177  ESCUINTLA,595,48,0,643
7,183  FRONTERA COMALAPA,7143,539,52,7734
7,186  FRONTERA HIDALGO,3,0,0,3
7,189  LA GRANDEZA,14,0,0,14
7,195  HUEHUETAN,0,2,7,9
7,201  HUITIUPAN,1058,0,0,1058
7,204  HUIXTLA,4830,4288,18,9136
7,207  LA INDEPENDENCIA,1237,103,0,1340
7,210  IXHUATAN,24,3,0,27
7,213  IXTACOMITAN,3,9,0,12
7,216  IXTAPA,245,59,1,305
7,219  IXTAPANGAJOYA,2,0,0,2
7,222  JIQUIPILAS,693,17,0,710
7,225  JITOTOL,128,30,0,158
7,228  JUAREZ,31,50,2,83
7,231  LARRAINZAR,55,0,0,55
7,234  LA LIBERTAD,10,3,1,14
7,237  MAPASTEPEC,5180,465,86,5731
7,240  LAS MARGARITAS,654,9,12,675
7,243  MAZAPA DE MADERO,0,0,0,0
7,246  MAZATAN,436,11,20,467
7,254  MOTOZINTLA,962,23,4,989
7,255  NICOLAS RUIZ,62,1,0,63
7,258  OCOSINGO,4674,311,28,5013
7,261  OCOTEPEC,7,0,0,7
7,264  OCOZOCOAUTLA DE ESPINOSA,1848,4173,2,6023
7,267  OSTUACAN,71,92,3,166
7,270  OXCHUC,21,0,0,21
7,273  OSUMACINTA,3,2,0,5
7,276  PALENQUE,2349,2562,23,4934
7,285  PICHUCALCO,15,64,8,87
7,288  PIJIJIAPAN,1671,3699,53,5423
7,294  VILLA COMALTITLAN,63,0,0,63
7,297  PUEBLO NUEVO SOLISTAHUACAN,27,3,0,30
7,300  RAYON,52,19,0,71
7,303  REFORMA,30,42,2,74
7,306  LAS ROSAS,26,1,0,27
7,309  SABANILLA,0,5,0,5
7,312  SALTO DE AGUA,67,118,4,189
7,315  SAN CRISTOBAL DE LAS CASAS,141,3631,1,3773
7,318  SAN FERNANDO,621,42,0,663
7,321  SILTEPEC,143,0,0,143
7,324  SIMOJOVEL,2661,0,0,2661
7,330  SOCOLTENANGO,2925,10,2,2937
7,333  SOLOSUCHIAPA,30,3,0,33
7,336  SOYALO,99,34,0,133
7,339  SUCHIAPA,309,203,1,513
7,342  SUCHIATE,1,19,6,26
7,345  SUNUAPA,1,8,1,10
7,348  TAPACHULA,1758,8211,256,10225
7,351  TAPALAPA,2,0,0,2
7,354  TAPILULA,82,33,0,115
7,357  TECPATAN,365,46,0,411
7,360  TENEJAPA,7,0,0,7
7,363  TEOPISCA,107,4,0,111
7,369  TILA,2,132,0,134
7,372  TONALA,6524,9136,214,15874
7,375  TOTOLAPA,35,0,0,35
7,378  LA TRINITARIA,330,8,2,340
7,381  TUMBALA,10,13,0,23
7,384  TUXTLA GUTIERREZ,8672,9986,502,19160
7,387  TUXTLA CHICO,22,0,85,107
7,390  TUZANTAN,3,55,0,58
7,393  TZIMOL,29,0,0,29
7,399  VENUSTIANO CARRANZA,4843,1560,8,6411
7,402  ANGEL ALBINO CORZO,1677,182,64,1923
7,405  VILLAFLORES,13971,12023,243,26237
7,408  YAJALON,174,326,2,502
7,411  SAN LUCAS,171,0,0,171
7,414  ZINACANTAN,16,0,0,16
8,417  ALDAMA,25,32,23,80
8,420  ALLENDE,18,3,5,26
8,426  ASCENSION,309,52,23,384
8,429  BACHINIVA,13,0,18,31
8,432  BALLEZA,218,3,2,223
8,438  BOCOYNA,0,0,0,0
8,441  BUENAVENTURA,81,403,130,614
8,444  CAMARGO,106,82,42,230
8,447  CARICHI,65,0,0,65
8,450  CASAS GRANDES,117,5,12,134
8,453  CHIHUAHUA,5257,859,182,6298
8,462  LA CRUZ,0,3,0,3
8,465  CUAUHTEMOC,450,4175,899,5524
8,468  CUSIHUIRIACHI,104,3,7,114
8,471  DELICIAS,234,701,421,1356
8,480  GALEANA,8,1,1,10
8,483  SANTA ISABEL,7,3,0,10
8,486  GOMEZ FARIAS,27,0,2,29
8,489  GRAN MORELOS,1,0,0,1
8,490  GUACHOCHI,375,0,1,376
8,492  GUADALUPE,0,0,1,1
8,495  GUADALUPE Y CALVO,172,16,1,189
8,498  GUAZAPARES,111,0,0,111
8,501  GUERRERO,141,1,15,157
8,504  HIDALGO DEL PARRAL,506,495,92,1093
8,510  IGNACIO ZARAGOZA,19,0,0,19
8,513  JANOS,2,28,4,34
8,516  JIMENEZ,14,87,50,151
8,519  JUAREZ,33,776,244,1053
8,522  JULIMES,17,11,2,30
8,525  MADERA,596,32,7,635
8,534  MATACHI,18,0,0,18
8,537  MEOQUI,44,59,22,125
8,540  MORELOS,0,5,0,5
8,546  NAMIQUIPA,345,118,127,590
8,552  NUEVO CASAS GRANDES,16,60,47,123
8,558  OJINAGA,0,181,195,376
8,561  PRAXEDIS G. GUERRERO,0,0,5,5
8,564  RIVA PALACIO,162,0,1,163
8,567  ROSALES,2,21,4,27
8,570  ROSARIO,1,0,0,1
8,573  SAN FRANCISCO DE BORJA,0,0,1,1
8,576  SAN FRANCISCO DE CONCHOS,17,7,5,29
8,579  SAN FRANCISCO DEL ORO,0,1,0,1
8,582  SANTA BARBARA,13,0,0,13
8,585  SATEVO,8,2,9,19
8,588  SAUCILLO,45,163,46,254
8,591  TEMOSACHIC,23,0,1,24
8,594  URIQUE,7,0,0,7
8,600  AHUMADA,32,22,58,112
8,603  CORONADO,12,15,4,31
8,606  LOPEZ,22,16,4,42
8,609  MATAMOROS,0,29,23,52
8,612  VALLE DE ZARAGOZA,90,10,9,109
5,618  ACUÑA,0,2,1,3
5,621  ALLENDE,0,914,0,914
5,624  ARTEAGA,8,2,34,44
5,633  CUATRO CIENEGAS,0,3,0,3
5,642  GENERAL CEPEDA,38,1,15,54
5,645  GUERRERO,0,0,2,2
5,648  HIDALGO,0,4,0,4
5,651  JIMENEZ,8,0,0,8
5,660  MATAMOROS,250,7640,68,7958
5,663  MONCLOVA,0,3576,0,3576
5,669  MUZQUIZ,0,0,5,5
5,672  NADADORES,0,3,0,3
5,678  OCAMPO,0,4,4,8
5,681  PARRAS,303,50,7,360
5,687  PROGRESO,0,0,1,1
5,690  RAMOS ARIZPE,0,1,94,95
5,693  SABINAS,0,3570,3,3573
5,699  SALTILLO,522,4189,248,4959
5,702  SAN BUENAVENTURA,0,0,6,6
5,705  SAN JUAN DE SABINAS,0,3,9,12
5,714  TORREON,14211,4413,1091,19715
5,720  FRONTERA,10,0,4,14
5,2781 GALEANA,43,0,192,235
6,728  ARMERIA,557,983,0,1540
6,729  COLIMA,1435,286,224,1945
6,732  COMALA,1189,835,0,2024
6,735  COQUIMATLAN,202,28,0,230
6,738  CUAUHTEMOC,4458,868,244,5570
6,741  IXTLAHUACAN,2,0,0,2
6,744  MANZANILLO,185,224,100,509
6,747  MINATITLAN,0,213,0,213
6,750  TECOMAN,1887,1015,68,2970
6,753  VILLA DE ALVAREZ,0,1,1,2
9,756  AZCAPOTZALCO,13,0,134,147
9,759  CIUDAD DE MEXICO,0,0,118,118
9,760  MIGUEL HIDALGO,0,2,103,105
9,762  COYOACAN,0,0,17,17
9,765  CUAJIMALPA DE MORELOS,1,1,101,103
9,768  GUSTAVO A. MADERO,0,7,0,7
9,774  IZTAPALAPA,0,0,151,151
9,775  CUAUHTEMOC,0,0,6,6
9,780  MILPA ALTA,1,527,0,528
9,783  ALVARO OBREGON,0,1,65,66
9,785  BENITO JUAREZ,0,0,130,130
9,786  TLAHUAC,0,47,0,47
9,789  TLALPAN,0,47,71,118
9,792  XOCHIMILCO,0,6235,0,6235
10,639  FRANCISCO I. MADERO,0,0,18,18
10,708  SAN PEDRO,28,0,5,33
10,795  CANATLAN,552,2152,0,2704
10,798  CANELAS,0,3,4,7
10,801  CONETO DE COMONFORT,142,2,0,144
10,804  CUENCAME,2,50,7,59
10,807  DURANGO,11370,2310,351,14031
10,810  GENERAL SIMON BOLIVAR,0,5,0,5
10,813  GOMEZ PALACIO,87,2331,391,2809
10,816  GUADALUPE VICTORIA,235,121,61,417
10,819  GUANACEVI,712,4,1,717
10,822  HIDALGO,137,3,3,143
10,825  INDE,0,3,8,11
10,828  LERDO,90,2148,60,2298
10,831  MAPIMI,208,41,54,303
10,834  MEZQUITAL,0,4,0,4
10,837  NAZAS,68,28,1,97
10,840  NOMBRE DE DIOS,91,7,3,101
10,843  OCAMPO,201,14,2,217
10,846  EL ORO,0,1,10,11
10,849  OTAEZ,3,0,0,3
10,852  PANUCO DE CORONADO,2,17,4,23
10,855  PEÑON BLANCO,5,15,0,20
10,858  POANAS,255,177,4,436
10,861  PUEBLO NUEVO,0,1,0,1
10,864  RODEO,0,0,14,14
10,870  SAN DIMAS,36,4,0,40
10,876  SAN JUAN DEL RIO,246,0,0,246
10,885  SANTA CLARA,1,5,0,6
10,888  SANTIAGO PAPASQUIARO,41398,1427,39,42864
10,891  SUCHIL,1,3,0,4
10,894  TAMAZULA,204,0,0,204
10,897  TEPEHUANES,3,9,3,15
10,900  TLAHUALILO,0,12,9,21
10,903  TOPIA,3,0,0,3
10,905  NUEVO IDEAL,802,12,19,833
10,906  VICENTE GUERRERO,526,16,0,542
11,909  ABASOLO,1357,208,162,1727
11,912  ACAMBARO,308,250,15,573
11,915  SAN MIGUEL DE ALLENDE,0,13,0,13
11,918  APASEO EL ALTO,239,627,0,866
11,921  APASEO EL GRANDE,6,29,48,83
11,927  MANUEL DOBLADO,980,459,10,1449
11,930  CELAYA,1873,1458,369,3700
11,933  COMONFORT,300,117,6,423
11,939  CORTAZAR,174,100,97,371
11,942  CUERAMARO,10,16,1,27
11,945  DOLORES HIDALGO,732,738,33,1503
11,948  DOCTOR MORA,9,6,5,20
11,951  GUANAJUATO,7,299,1,307
11,954  HUANIMARO,1671,265,11,1947
11,957  IRAPUATO,661,1121,1421,3203
11,960  JARAL DEL PROGRESO,1077,72,41,1190
11,963  JERECUARO,0,4,1,5
11,966  LEON,549,1041,425,2015
11,969  MOROLEON,966,0,5,971
11,972  OCAMPO,285,25,0,310
11,975  PENJAMO,2683,1171,795,4649
11,978  PUEBLO NUEVO,251,373,43,667
11,981  PURISIMA DEL RINCON,125,61,306,492
11,984  ROMITA,256,232,14,502
11,987  SAN DIEGO DE LA UNION,205,0,0,205
11,990  SAN FRANCISCO DEL RINCON,145,320,11,476
11,993  SAN JOSE ITURBIDE,111,172,6,289
11,996  SAN LUIS DE LA PAZ,257,1204,28,1489
11,999  SALAMANCA,894,1018,235,2147
11,1002 SALVATIERRA,698,496,100,1294
11,1005 SAN FELIPE,1114,110,11,1235
11,1011 SANTIAGO MARAVATIO,0,1,22,23
11,1014 SILAO,118,374,61,553
11,1017 SANTA CRUZ DE JUVENTINO ROSAS,118,2,9,129
11,1020 TARANDACUAO,169,13,0,182
11,1023 TARIMORO,532,71,4,607
11,1029 URIANGATO,889,2,5,896
11,1032 VALLE DE SANTIAGO,2027,634,180,2841
11,1038 VILLAGRAN,77,98,68,243
11,1044 YURIRIA,1331,4,70,1405
12,1047 ACAPULCO DE JUAREZ,539,6029,45,6613
12,1053 AJUCHITLAN DEL PROGRESO,46,0,0,46
12,1056 ALCOZAUCA DE GUERRERO,80,0,0,80
12,1059 ALPOYECA,10,0,0,10
12,1062 APAXTLA,465,0,0,465
12,1065 ARCELIA,176,17,1,194
12,1074 ATLIXTAC,1028,0,0,1028
12,1077 ATOYAC DE ALVAREZ,1932,256,0,2188
12,1080 AYUTLA DE LOS LIBRES,4,0,0,4
12,1083 AZOYU,282,0,0,282
12,1086 BENITO JUAREZ,13,0,0,13
12,1089 BUENAVISTA DE CUELLAR,94,43,0,137
12,1092 CHILAPA DE ALVAREZ,1341,1836,0,3177
12,1095 CHILPANCINGO DE LOS BRAVO,691,1985,43,2719
12,1098 COAHUAYUTLA DE JOSE MARIA IZAZAGA,764,11,1,776
12,1101 COCULA,79,0,0,79
12,1107 COPALILLO,867,0,0,867
12,1110 COPANATOYAC,1214,0,0,1214
12,1113 COYUCA DE BENITEZ,31,1506,0,1537
12,1116 COYUCA DE CATALAN,65,0,0,65
12,1119 CUAJINICUILAPA,64,130,1,195
12,1131 CUTZAMALA DE PINZON,33,0,1,34
12,1143 HUAMUXTITLAN,11,3,1,15
12,1146 HUITZUCO DE LOS FIGUEROA,1243,9,2,1254
12,1149 IGUALA DE LA INDEPENDENCIA,1049,3112,41,4202
12,1152 IGUALAPA,13,0,0,13
12,1155 IXCATEOPAN DE CUAUHTEMOC,214,5,0,219
12,1158 ZIHUATANEJO DE AZUETA,122,3157,5,3284
12,1161 JUAN R. ESCUDERO,8,0,0,8
12,1164 LEONARDO BRAVO,0,1792,0,1792
12,1167 MALINALTEPEC,305,0,0,305
12,1170 MARTIR DE CUILAPAN,17,9,0,26
12,1173 METLATONOC,1773,0,0,1773
12,1176 MOCHITLAN,60,4,0,64
12,1179 OLINALA,3,0,0,3
12,1182 OMETEPEC,1670,0,0,1670
12,1188 PETATLAN,31,4,0,35
12,1191 PILCAYA,1,20,0,21
12,1194 PUNGARABATO,2777,56,2,2835
12,1197 QUECHULTENANGO,193,8,0,201
12,1200 SAN LUIS ACATLAN,3458,0,0,3458
12,1203 SAN MARCOS,606,0,14,620
12,1206 SAN MIGUEL TOTOLAPAN,47,0,0,47
12,1209 TAXCO DE ALARCON,614,1683,0,2297
12,1212 TECOANAPA,28,0,0,28
12,1215 TECPAN DE GALEANA,836,1571,5,2412
12,1218 TELOLOAPAN,354,84,0,438
12,1221 TEPECOACUILCO DE TRUJANO,1055,0,0,1055
12,1224 TETIPAC,9,0,0,9
12,1227 TIXTLA DE GUERRERO,185,26,6,217
12,1230 TLACOACHISTLAHUACA,849,0,1,850
12,1236 TLALCHAPA,1,0,0,1
12,1242 TLAPA DE COMONFORT,57,1545,2,1604
12,1245 TLAPEHUALA,124,0,0,124
12,1248 LA UNION DE ISIDORO MONTES DE OCA,591,25,4,620
12,1254 XOCHIHUEHUETLAN,265,0,0,265
12,1257 XOCHISTLAHUACA,877,0,0,877
12,1260 ZAPOTITLAN TABLAS,254,0,0,254
12,1263 ZIRANDARO,0,3,0,3
12,1266 ZITLALA,7,10,0,17
12,1269 EDUARDO NERI,237,7,0,244
13,1272 ACATLAN,23,5,4,32
13,1275 ACAXOCHITLAN,15,15,6,36
13,1278 ACTOPAN,29,1204,17,1250
13,1281 AGUA BLANCA DE ITURBIDE,620,0,1,621
13,1284 AJACUBA,0,4,0,4
13,1287 ALFAJAYUCAN,17,0,2,19
13,1290 ALMOLOYA,36,12,0,48
13,1293 APAN,2413,283,14,2710
13,1299 ATITALAQUIA,0,5,3,8
13,1302 ATLAPEXCO,0,6,0,6
13,1305 ATOTONILCO EL GRANDE,0,0,2,2
13,1311 CALNALI,1046,0,0,1046
13,1314 CARDONAL,0,0,3,3
13,1317 CHAPANTONGO,0,0,1,1
13,1323 CHILCUAUTLA,2,0,0,2
13,1326 CUAUTEPEC DE HINOJOSA,36,403,0,439
13,1332 EMILIANO ZAPATA,25,47,0,72
13,1335 EPAZOYUCAN,6,44,2,52
13,1338 FRANCISCO I. MADERO,1,7,1,9
13,1341 HUASCA DE OCAMPO,1,8,1,10
13,1344 HUAUTLA,0,2,1,3
13,1347 HUAZALINGO,0,4,0,4
13,1350 HUEHUETLA,0,5,0,5
13,1353 HUEJUTLA DE REYES,529,269,4,802
13,1356 HUICHAPAN,222,0,1,223
13,1359 IXMIQUILPAN,552,3131,8,3691
13,1365 JALTOCAN,0,5,0,5
13,1374 METEPEC,154,12,43,209
13,1377 SAN AGUSTIN METZQUITITLAN,0,1,0,1
13,1380 METZTITLAN,58,4,6,68
13,1383 MINERAL DE LA REFORMA,2436,431,10,2877
13,1386 MINERAL DEL CHICO,1,4,0,5
13,1395 MIXQUIAHUALA DE JUAREZ,504,35,16,555
13,1410 SAN FELIPE ORIZATLAN,0,17,0,17
13,1413 PACHUCA DE SOTO,30,2332,7,2369
13,1420 PROGRESO DE OBREGON,3,9,5,17
13,1422 SAN AGUSTIN TLAXIACA,400,145,1,546
13,1425 SAN BARTOLO TUTOTEPEC,1,2,0,3
13,1428 SAN SALVADOR,9,22,3,34
13,1431 SANTIAGO DE ANAYA,0,23,0,23
13,1434 SANTIAGO TULANTEPEC DE LUGO GUERRERO,0,21,0,21
13,1437 SINGUILUCAN,54,30,2,86
13,1440 TASQUILLO,0,15,2,17
13,1443 TECOZAUTLA,100,13,11,124
13,1449 TEPEAPULCO,4,102,1,107
13,1455 TEPEJI DEL RIO DE OCAMPO,6,1,11,18
13,1458 TEPETITLAN,0,0,1,1
13,1464 TEZONTEPEC DE ALDAMA,550,2,1,553
13,1467 VILLA DE TEZONTEPEC,13,7,12,32
13,1470 TIANGUISTENGO,0,24,0,24
13,1473 TIZAYUCA,48,101,108,257
13,1474 TLAHUELILPAN,0,0,5,5
13,1479 TLANALAPA,0,19,0,19
13,1482 TLANCHINOL,0,1,0,1
13,1485 TLAXCOAPAN,361,0,16,377
13,1488 TOLCAYUCA,537,38,61,636
13,1491 TULA DE ALLENDE,1546,2119,6,3671
13,1494 TULANCINGO DE BRAVO,1031,1325,47,2403
13,1503 YAHUALICA,1,0,0,1
13,1506 ZACUALTIPAN DE ANGELES,0,41,0,41
13,1509 ZAPOTLAN DE JUAREZ,194,43,28,265
13,1512 ZEMPOALA,20,79,2,101
13,1515 ZIMAPAN,0,0,16,16
14,1518 ACATIC,74,48,75,197
14,1521 ACATLAN DE JUAREZ,1486,0,4,1490
14,1524 AHUALULCO DE MERCADO,509,11,1,521
14,1527 AMACUECA,6,0,3,9
14,1530 AMATITAN,153,32,0,185
14,1533 AMECA,5869,1263,168,7300
14,1536 SAN JUANITO DE ESCOBEDO,42,0,0,42
14,1539 ARANDAS,43,26,67,136
14,1542 EL ARENAL,164,0,52,216
14,1545 ATEMAJAC DE BRIZUELA,138,10,1,149
14,1548 ATENGO,80,6,13,99
14,1551 ATENGUILLO,634,0,0,634
14,1554 ATOTONILCO EL ALTO,127,16,47,190
14,1557 ATOYAC,70,0,1,71
14,1560 AUTLAN DE NAVARRO,1895,12,12,1919
14,1563 AYOTLAN,0,18,10,28
14,1566 AYUTLA,123,0,2,125
14,1569 LA BARCA,1549,1003,442,2994
14,1578 CASIMIRO CASTILLO,440,37,6,483
14,1581 CHAPALA,1,1,0,2
14,1587 CHIQUILISTLAN,94,3,0,97
14,1590 CIHUATLAN,581,0,1,582
14,1593 ZAPOTLAN EL GRANDE,282,41,194,517
14,1596 COCULA,402,69,36,507
14,1599 COLOTLAN,378,3,0,381
14,1602 CONCEPCION DE BUENOS AIRES,23,2,0,25
14,1605 CUAUTITLAN DE GARCIA BARRAGAN,145,12,4,161
14,1608 CUAUTLA,3,0,0,3
14,1611 CUQUIO,4178,69,6,4253
14,1614 DEGOLLADO,128,0,1,129
14,1620 ENCARNACION DE DIAZ,44,16,34,94
14,1623 ETZATLAN,1837,555,83,2475
14,1626 EL GRULLO,739,8,1,748
14,1629 GUACHINANGO,547,0,0,547
14,1632 GUADALAJARA,130,1721,327,2178
14,1635 HOSTOTIPAQUILLO,13,14,7,34
14,1638 HUEJUCAR,65,2,0,67
14,1641 HUEJUQUILLA EL ALTO,143,0,2,145
14,1644 LA HUERTA,802,2,2,806
14,1647 IXTLAHUACAN DE LOS MEMBRILLOS,87,31,4,122
14,1650 IXTLAHUACAN DEL RIO,323,567,17,907
14,1656 JALOSTOTITLAN,68,58,3,129
14,1659 JAMAY,2798,496,28,3322
14,1662 JESUS MARIA,0,0,21,21
14,1665 JILOTLAN DE LOS DOLORES,387,5,10,402
14,1668 JOCOTEPEC,88,45,0,133
14,1671 JUANACATLAN,5,0,1,6
14,1674 JUCHITLAN,238,0,0,238
14,1677 LAGOS DE MORENO,1005,147,21,1173
14,1683 MAGDALENA,0,1,12,13
14,1686 SANTA MARIA DEL ORO,33,0,0,33
14,1692 MASCOTA,0,2,1,3
14,1698 MEZQUITIC,56,0,0,56
14,1704 OCOTLAN,179,68,72,319
14,1707 OJUELOS DE JALISCO,127,6,1,134
14,1710 PIHUAMO,63,33,7,103
14,1713 PONCITLAN,761,232,11,1004
14,1716 PUERTO VALLARTA,0,582,20,602
14,1719 VILLA PURIFICACION,385,2,0,387
14,1722 QUITUPAN,66,0,0,66
14,1728 SAN DIEGO DE ALEJANDRIA,0,0,1,1
14,1731 SAN JUAN DE LOS LAGOS,258,555,17,830
14,1734 GOMEZ FARIAS,25,0,3,28
14,1737 EL SALTO,18,40,0,58
14,1740 SAN JULIAN,1058,1,66,1125
14,1743 SAN MARCOS,1,0,0,1
14,1749 SAN MARTIN HIDALGO,1219,84,0,1303
14,1752 SAN MIGUEL EL ALTO,166,14,0,180
14,1755 SAN SEBASTIAN DEL OESTE,141,26,0,167
14,1761 SAYULA,487,69,49,605
14,1764 TALA,3008,652,14,3674
14,1770 TAMAZULA DE GORDIANO,2838,324,7,3169
14,1773 TAPALPA,707,67,29,803
14,1776 TECALITLAN,578,17,4,599
14,1779 TECHALUTA DE MONTENEGRO,12,0,1,13
14,1782 TECOLOTLAN,113,0,0,113
14,1785 TENAMAXTLAN,331,10,2,343
14,1788 TEOCALTICHE,307,0,52,359
14,1791 TEOCUITATLAN DE CORONA,7,2,4,13
14,1794 TEPATITLAN DE MORELOS,995,123,185,1303
14,1797 TEQUILA,164,38,18,220
14,1800 TEUCHITLAN,10,0,0,10
14,1806 TLAJOMULCO DE ZUÑIGA,3176,803,22,4001
14,1809 TLAQUEPAQUE,1,547,11,559
14,1812 TOLIMAN,270,148,1,419
14,1815 TOMATLAN,527,64,2,593
14,1818 TONALA,0,647,5,652
14,1821 TONAYA,68,0,0,68
14,1824 TONILA,730,139,20,889
14,1830 TOTOTLAN,683,142,142,967
14,1833 TUXCACUESCO,34,0,0,34
14,1836 TUXCUECA,2,0,0,2
14,1839 TUXPAN,198,20,3,221
14,1842 UNION DE SAN ANTONIO,368,0,11,379
14,1845 UNION DE TULA,203,0,1,204
14,1848 VALLE DE GUADALUPE,83,0,0,83
14,1854 SAN GABRIEL,311,13,7,331
14,1857 VILLA CORONA,5,0,0,5
14,1860 VILLA GUERRERO,12,0,1,13
14,1863 VILLA HIDALGO,125,35,0,160
14,1866 CAÑADAS DE OBREGON,0,0,2,2
14,1869 YAHUALICA DE GONZALEZ GALLO,1,0,0,1
14,1872 ZACOALCO DE TORRES,49,2,0,51
14,1875 ZAPOPAN,7,561,444,1012
14,1878 ZAPOTILTIC,6,2,1,9
14,1881 ZAPOTITLAN DE VADILLO,189,32,0,221
14,1884 ZAPOTLAN DEL REY,146,263,15,424
14,1887 ZAPOTLANEJO,58,535,13,606
15,1890 ACAMBAY,353,36,1,390
15,1893 ACOLMAN,1,364,0,365
15,1896 ACULCO,25,4,0,29
15,1899 ALMOLOYA DE ALQUISIRAS,1,4,0,5
15,1902 ALMOLOYA DE JUAREZ,76,412,4,492
15,1905 ALMOLOYA DEL RIO,0,22,0,22
15,1908 AMANALCO,278,2,1,281
15,1911 AMATEPEC,0,4,0,4
15,1914 AMECAMECA,1,298,295,594
15,1917 APAXCO,0,1,0,1
15,1920 ATENCO,42,217,0,259
15,1923 ATIZAPAN,1,24,0,25
15,1926 ATLACOMULCO,4437,963,0,5400
15,1929 ATLAUTLA,0,110,1,111
15,1932 AXAPUSCO,1676,37,2,1715
15,1935 AYAPANGO,1,63,3,67
15,1938 CALIMAYA,460,99,0,559
15,1941 CAPULHUAC,0,60,0,60
15,1944 CHALCO,26,1646,6,1678
15,1947 CHAPA DE MOTA,1,2,0,3
15,1950 CHAPULTEPEC,0,659,0,659
15,1953 CHIAUTLA,75,481,0,556
15,1956 CHICOLOAPAN,0,3,0,3
15,1959 CHICONCUAC,0,22643,0,22643
15,1962 CHIMALHUACAN,0,563,0,563
15,1965 COACALCO DE BERRIOZABAL,3,2,0,5
15,1968 COATEPEC HARINAS,2,18,0,20
15,1971 COCOTITLAN,0,290,0,290
15,1974 COYOTEPEC,13,56,0,69
15,1977 CUAUTITLAN,1,2,0,3
15,1979 CUAUTITLAN IZCALLI,9,453,29,491
15,1980 DONATO GUERRA,0,9,0,9
15,1983 ECATEPEC DE MORELOS,18,589,0,607
15,1986 ECATZINGO,1,65,0,66
15,1989 HUEHUETOCA,19,209,0,228
15,1992 HUEYPOXTLA,5,26,0,31
15,1995 HUIXQUILUCAN,3,1784,4,1791
15,1998 ISIDRO FABELA,94,31,0,125
15,2001 IXTAPALUCA,0,1278,0,1278
15,2004 IXTAPAN DE LA SAL,2,29,0,31
15,2007 IXTAPAN DEL ORO,0,1,0,1
15,2010 IXTLAHUACA,1376,2432,0,3808
15,2013 XALATLACO,1,76,0,77
15,2016 JALTENCO,2,65,0,67
15,2019 JILOTEPEC,6,16,2,24
15,2022 JILOTZINGO,1,0,0,1
15,2025 JIQUIPILCO,321,449,0,770
15,2028 JOCOTITLAN,705,201,0,906
15,2031 JOQUICINGO,3,13,1,17
15,2034 JUCHITEPEC,36,281,2,319
15,2037 LERMA,179,1399,9,1587
15,2040 MALINALCO,10,41,0,51
15,2043 MELCHOR OCAMPO,25,1,0,26
15,2046 METEPEC,0,3,0,3
15,2049 MEXICALTZINGO,0,25,0,25
15,2052 MORELOS,93,28,0,121
15,2055 NAUCALPAN DE JUAREZ,0,0,25,25
