cve_edo,Municipio,PD1,PD2,PD3,Total
7,90   ACAPETAHUA,890730.76,311999.98,6735003.76,7937734.5
7,93   ALTAMIRANO,1027994.02,0,0,1027994.02
7,96   AMATAN,301849.44,306167.79,43876.03,651893.26
7,99   AMATENANGO DE LA FRONTERA,602349.95,133000,62000,797349.95
7,102  AMATENANGO DEL VALLE,21199.95,0,0,21199.95
7,105  JALTENANGO,8695618.7,1489977.22,3100142.58,13285738.5
7,108  ARRIAGA,1263668.03,19001953.23,2703768.05,22969389.31
7,111  BEJUCAL DE OCAMPO,34000,0,0,34000
7,114  BELLA VISTA,393500,0,0,393500
7,117  BERRIOZABAL,1530669.45,492765.15,275034.78,2298469.38
7,120  BOCHIL,2891777.04,212849.38,43372.26,3147998.68
7,123  EL BOSQUE,1858955.39,0,0,1858955.39
7,126  CACAHOATAN,2737882.34,544500,677867.34,3960249.68
7,129  CATAZAJA,1689046.81,9506945.34,10170658.87,21366651.02
7,132  CHALCHIHUITAN,19297.37,0,0,19297.37
7,135  CHAMULA,24469.88,0,0,24469.88
7,141  CHAPULTENANGO,621239.6,652404.22,274484.12,1548127.94
7,144  CHENALHO,7000000,0,0,7000000
7,147  CHIAPA DE CORZO,73906897.22,43702579.69,2040125.22,119649602.13
7,150  CHIAPILLA,781393.74,0,0,781393.74
7,153  CHICOASEN,208644.3,15299.99,0,223944.29
7,156  CHICOMUSELO,2198083.9,803067.41,1666916.57,4668067.88
7,159  CHILON,3675406.82,540013.1,1836067.66,6051487.58
7,162  CINTALAPA,46944791.9,17741312.89,8451207.55,73137312.34
7,165  COAPILLA,457121.58,116000,0,573121.58
7,168  COMITAN DE DOMINGUEZ,69275079.43,54349325.21,2860630.3,126485034.94
7,171  LA CONCORDIA,16686957.45,4149711.11,16676262.61,37512931.17
7,174  COPAINALA,678653.4,989363.37,0,1668016.77
7,177  ESCUINTLA,9150728.25,407080.77,56214.34,9614023.36
7,180  FRANCISCO LEON,29164.96,0,0,29164.96
7,183  FRONTERA COMALAPA,46056975.24,13881359.23,3460895.41,63399229.88
7,186  FRONTERA HIDALGO,43502,0,0,43502
7,189  LA GRANDEZA,70000,0,0,70000
7,195  HUEHUETAN,45706.44,40299.42,3631891.11,3717896.97
7,201  HUITIUPAN,1559971.83,0,0,1559971.83
7,204  HUIXTLA,45931445.75,24499645.97,2452348.42,72883440.14
7,207  LA INDEPENDENCIA,20047346.45,6552430.84,0,26599777.29
7,210  IXHUATAN,290508.72,104847.34,0,395356.06
7,213  IXTACOMITAN,76707.67,3658843.9,148014.95,3883566.52
7,216  IXTAPA,4451480.73,772109.49,10000,5233590.22
7,219  IXTAPANGAJOYA,16000,0,0,16000
7,222  JIQUIPILAS,8104097.72,853588.42,144369.38,9102055.52
7,225  JITOTOL,3823071.46,423036.13,0,4246107.59
7,228  JUAREZ,641308.64,2921633.08,3859166.75,7422108.47
7,231  LARRAINZAR,500000,0,0,500000
7,234  LA LIBERTAD,1230991.93,457961.22,937218.46,2626171.61
7,237  MAPASTEPEC,29929709.24,7919903.46,13073267.24,50922879.94
7,240  LAS MARGARITAS,2819990.21,279412.85,199000,3298403.06
7,243  MAZAPA DE MADERO,2200,0,0,2200
7,246  MAZATAN,6817769.84,1880508.86,6915459.91,15613738.61
7,249  METAPA,1580.07,0,0,1580.07
7,254  MOTOZINTLA,19754664.28,579723.22,174627.33,20509014.83
7,255  NICOLAS RUIZ,2101980.3,10000,0,2111980.3
7,258  OCOSINGO,57988387.79,4411061.29,9315513.6,71714962.68
7,261  OCOTEPEC,57170.55,0,0,57170.55
7,264  OCOZOCOAUTLA DE ESPINOSA,18882363.02,27101579.69,831882.58,46815825.29
7,267  OSTUACAN,879217.98,3395138.62,3090566.38,7364922.98
7,270  OXCHUC,114999.96,0,0,114999.96
7,273  OSUMACINTA,29943.24,39000,0,68943.24
7,276  PALENQUE,23783087.24,18304298.41,12170126.42,54257512.07
7,279  PANTELHO,41948.46,0,0,41948.46
7,282  PANTEPEC,2872.3,406.35,0,3278.65
7,285  PICHUCALCO,311767.46,1953994.77,5966274.97,8232037.2
7,288  PIJIJIAPAN,8975050.81,20601909.43,5723602.8,35300563.04
7,294  VILLA COMALTITLAN,313550.09,38944.34,349701.51,702195.94
7,297  PUEBLO NUEVO SOLISTAHUACAN,879737.27,104000,0,983737.27
7,300  RAYON,566432.01,440366.34,0,1006798.35
7,303  REFORMA,191486.04,4258211.48,1720527.1,6170224.62
7,306  LAS ROSAS,232798.07,23870.39,0,256668.46
7,309  SABANILLA,1148.64,52000,0,53148.64
7,312  SALTO DE AGUA,4222211.29,2765345.31,1853224.51,8840781.11
7,315  SAN CRISTOBAL DE LAS CASAS,2180157.1,19127307.78,1328437.58,22635902.46
7,318  SAN FERNANDO,5991238.98,331868.63,0,6323107.61
7,321  SILTEPEC,2390941.96,0,0,2390941.96
7,324  SIMOJOVEL,9838231.74,10627.14,0,9848858.88
7,330  SOCOLTENANGO,84589728.59,2755221.06,120000000,207344949.65
7,333  SOLOSUCHIAPA,362945.51,1440558.08,75576.6,1879080.19
7,336  SOYALO,2749797.89,168138.14,0,2917936.03
7,339  SUCHIAPA,4213349.97,1328868.76,295907.92,5838126.65
7,342  SUCHIATE,21836.77,908497.98,4123830.77,5054165.52
7,345  SUNUAPA,81898.66,672996.38,719762.11,1474657.15
7,348  TAPACHULA,29527762.08,43986702.2,125731207.72,199245672
7,351  TAPALAPA,367960.14,0,0,367960.14
7,354  TAPILULA,681437.85,653929.63,0,1335367.48
7,357  TECPATAN,3732120.5,2330324.3,762492.42,6824937.22
7,360  TENEJAPA,58765.27,55538.27,0,114303.54
7,363  TEOPISCA,976781.92,34249.99,0,1011031.91
7,369  TILA,186448.73,1180637.66,0,1367086.39
7,372  TONALA,41039939.88,62140723.48,12464713.78,115645377.14
7,375  TOTOLAPA,389825.39,12827.04,0,402652.43
7,378  LA TRINITARIA,4266582.31,747969.86,790182,5804734.17
7,381  TUMBALA,1375229.56,189949.65,0,1565179.21
7,384  TUXTLA GUTIERREZ,155550560.23,89361911.86,479201965.93,724114438.02
7,387  TUXTLA CHICO,235590.19,66965.49,1124467.56,1427023.24
7,390  TUZANTAN,21393.82,435999.98,0,457393.8
7,393  TZIMOL,306712.88,12900.27,0,319613.15
7,396  UNION JUAREZ,1863.3,0,0,1863.3
7,399  VENUSTIANO CARRANZA,49572134.46,9083704.36,3231748.19,61887587.01
7,402  ANGEL ALBINO CORZO,26864536.45,3864860.26,1380741.2,32110137.91
7,405  VILLAFLORES,162820689.01,105004382.52,15825247.92,283650319.45
7,408  YAJALON,2280586.79,3736363.01,112014.16,6128963.96
7,411  SAN LUCAS,4952090.79,0,0,4952090.79
7,414  ZINACANTAN,147223.1,0,0,147223.1
8,417  ALDAMA,573999.99,2464900.34,15957223.75,18996124.08
8,420  ALLENDE,144000,769393.33,4770878.81,5684272.14
8,426  ASCENSION,40517843.24,4024053.71,14902512.11,59444409.06
8,429  BACHINIVA,277175.37,27918.33,2364524.31,2669618.01
8,432  BALLEZA,1744000,1500000,772250.31,4016250.31
8,438  BOCOYNA,6468.07,2002.17,0,8470.24
8,441  BUENAVENTURA,7437412.02,88411815.89,104216864.72,200066092.63
8,444  CAMARGO,2407840,7820891.75,20393612.02,30622343.77
8,447  CARICHI,613477.24,0,0,613477.24
8,450  CASAS GRANDES,1053052.33,499510.25,15852429.64,17404992.22
8,453  CHIHUAHUA,84454780.42,10890492.19,522614273.35,617959545.96
8,462  LA CRUZ,0,529310,37088.21,566398.21
8,465  CUAUHTEMOC,54967433.68,909988226.04,942082100.41,1907037760.13
8,468  CUSIHUIRIACHI,2117968.79,368260.63,4781365.46,7267594.88
8,471  DELICIAS,7465509.43,81298118.86,156560777.5,245324405.79
8,480  GALEANA,160382.76,1014141.89,1388492.3,2563016.95
8,483  SANTA ISABEL,135880.37,123646.57,0,259526.94
8,486  GOMEZ FARIAS,595260.39,15903.12,698133.96,1309297.47
8,489  GRAN MORELOS,15113.11,747.93,0,15861.04
8,490  GUACHOCHI,16221252.04,0,630000,16851252.04
8,492  GUADALUPE,0,0,2235873.38,2235873.38
8,495  GUADALUPE Y CALVO,2133668.61,886556,640000,3660224.61
8,498  GUAZAPARES,7968079.85,0,0,7968079.85
8,501  GUERRERO,1858616.01,357130.99,18170343.58,20386090.58
8,504  HIDALGO DEL PARRAL,10978667.1,22914049.25,49505628.09,83398344.44
8,510  IGNACIO ZARAGOZA,341840.56,0,0,341840.56
8,513  JANOS,36613.74,3254621.31,15382144.39,18673379.44
8,516  JIMENEZ,732017.05,11591483.07,33213626.94,45537127.06
8,519  JUAREZ,621674.82,73329628.63,580186286.34,654137589.79
8,522  JULIMES,762594,733962,541916.94,2038472.94
8,525  MADERA,46210972.61,3496548.71,3854000,53561521.32
8,531  MANUEL BENAVIDES,0,0,172491.91,172491.91
8,534  MATACHI,385109.1,77050.48,0,462159.58
8,537  MEOQUI,1955345.01,6787640.85,6071703.83,14814689.69
8,540  MORELOS,0,3576823.17,0,3576823.17
8,546  NAMIQUIPA,21711370.19,43074209.06,71454739.88,136240319.13
8,552  NUEVO CASAS GRANDES,692299.31,20924774.29,67134219.42,88751293.02
8,558  OJINAGA,14038.34,57725318.75,118327031.14,176066388.23
8,561  PRAXEDIS G. GUERRERO,0,0,1556715,1556715
8,564  RIVA PALACIO,28909364.48,35723.21,622136.35,29567224.04
8,567  ROSALES,133267.51,3002801.72,2198177.96,5334247.19
8,570  ROSARIO,13763.81,27197.72,0,40961.53
8,573  SAN FRANCISCO DE BORJA,0,13250.09,875695.92,888946.01
8,576  SAN FRANCISCO DE CONCHOS,675600,911078.21,533699.69,2120377.9
8,579  SAN FRANCISCO DEL ORO,0,14000,0,14000
8,582  SANTA BARBARA,751779.05,0,193978.79,945757.84
8,585  SATEVO,60000,178963.77,1313581.15,1552544.92
8,588  SAUCILLO,1386284.78,8672129.87,6608835.09,16667249.74
8,591  TEMOSACHIC,281022.66,15870.54,2037778.93,2334672.13
8,594  URIQUE,52000,0,0,52000
8,600  AHUMADA,1285456.71,8833680.41,34693751.26,44812888.38
8,603  CORONADO,96000,1289062.86,354387.04,1739449.9
8,606  LOPEZ,410000,1988328.74,2365398.55,4763727.29
8,609  MATAMOROS,0,6037232.34,7779207.46,13816439.8
8,612  VALLE DE ZARAGOZA,720000,786884.1,6189745.05,7696629.15
5,615  ABASOLO,0,0,21602.36,21602.36
5,618  ACUÑA,130785.46,1127933.69,4464849.6,5723568.75
5,621  ALLENDE,0,2907065.34,0,2907065.34
5,624  ARTEAGA,182796.67,746392.92,57376023.54,58305213.13
5,630  CASTAÑOS,243189.38,0,0,243189.38
5,633  CUATRO CIENEGAS,0,160189,0,160189
5,642  GENERAL CEPEDA,1514387.91,307748.98,7594925.42,9417062.31
5,645  GUERRERO,0,0,1433496.98,1433496.98
5,648  HIDALGO,0,101854.31,0,101854.31
5,651  JIMENEZ,426818.69,0,5914.82,432733.51
5,660  MATAMOROS,10327242.59,38370434.46,185489111.84,234186788.89
5,663  MONCLOVA,0,36583767.64,0,36583767.64
5,669  MUZQUIZ,0,0,278652.61,278652.61
5,672  NADADORES,4186.98,149821.73,0,154008.71
5,678  OCAMPO,0,4113380.84,6693629.02,10807009.86
5,681  PARRAS,7836707.92,10793727.7,2736974.91,21367410.53
5,684  PIEDRAS NEGRAS,0,0,37218.96,37218.96
5,687  PROGRESO,0,0,1076314.59,1076314.59
5,690  RAMOS ARIZPE,35777.4,101098.83,45809048.33,45945924.56
5,693  SABINAS,0,28009429.3,1095760.35,29105189.65
5,699  SALTILLO,6911009.97,49719460.48,94495967.71,151126438.16
5,702  SAN BUENAVENTURA,2528.46,209838.7,27120874.09,27333241.25
5,705  SAN JUAN DE SABINAS,0,889546.19,3238776.37,4128322.56
5,714  TORREON,1273818041.9,35589144.32,1875466110.1,3184873296.32
5,720  FRONTERA,204513.29,0,30000000,30204513.29
5,2781 GALEANA,1600290.58,10910.45,74425162.42,76036363.45
6,728  ARMERIA,23276711.7,15718016.84,543510,39538238.54
6,729  COLIMA,27959920.48,55821529.14,86561277.24,170342726.86
6,732  COMALA,28067579.93,25152848.42,0,53220428.35
6,735  COQUIMATLAN,9878542.01,5501176.37,25378.56,15405096.94
6,738  CUAUHTEMOC,70625338.79,23261277.07,19468257.54,113354873.4
6,741  IXTLAHUACAN,319894.25,0,0,319894.25
6,744  MANZANILLO,18127956.4,2181603.35,381565226.63,401874786.38
6,747  MINATITLAN,0,4606099.98,0,4606099.98
6,750  TECOMAN,69080351.18,47209128.49,91386688.05,207676167.72
6,753  VILLA DE ALVAREZ,0,106240.13,150000,256240.13
9,756  AZCAPOTZALCO,1500000,0,172716153.8,174216153.8
9,759  CIUDAD DE MEXICO,0,0,379504992.41,379504992.41
9,760  MIGUEL HIDALGO,0,788747.79,451652213.2,452440960.99
9,762  COYOACAN,0,0,82500000,82500000
9,765  CUAJIMALPA DE MORELOS,143218.57,172782.25,146322309,146638309.82
9,768  GUSTAVO A. MADERO,0,2800000,0,2800000
9,771  IZTACALCO,0,0,986290.82,986290.82
9,774  IZTAPALAPA,0,0,339746490.52,339746490.52
9,775  CUAUHTEMOC,0,0,4595866.54,4595866.54
9,780  MILPA ALTA,65000,2574870.27,0,2639870.27
9,783  ALVARO OBREGON,0,172943.01,90882751.52,91055694.53
9,785  BENITO JUAREZ,0,0,435686590,435686590
9,786  TLAHUAC,0,187499.99,0,187499.99
9,789  TLALPAN,0,151499.99,65253273.15,65404773.14
9,792  XOCHIMILCO,0,30950888.16,0,30950888.16
10,639  FRANCISCO I. MADERO,0,0,7492174.76,7492174.76
10,708  SAN PEDRO,288987.24,3748.86,2558369.27,2851105.37
10,717  VIESCA,0,0,35102.35,35102.35
10,795  CANATLAN,5549078.99,11567386.79,119769.14,17236234.92
10,798  CANELAS,0,1680872.8,2300000,3980872.8
10,801  CONETO DE COMONFORT,1291309.59,188213.03,5379.54,1484902.16
10,804  CUENCAME,135682.66,5285438.41,2004378.4,7425499.47
10,807  DURANGO,170853894.43,48310939.19,223895873.71,443060707.33
10,810  GENERAL SIMON BOLIVAR,1953.7,735821.96,22888.64,760664.3
10,813  GOMEZ PALACIO,5374332.64,37840282.84,923014406.57,966229022.05
10,816  GUADALUPE VICTORIA,16199684.72,29399817.72,42131902.33,87731404.77
10,819  GUANACEVI,42951705.8,2160000,500000,45611705.8
10,822  HIDALGO,2002209.37,540550.33,1446429.33,3989189.03
10,825  INDE,10837.98,308197.09,1253085.2,1572120.27
10,828  LERDO,9825037.58,10733264.76,91322795.47,111881097.81
10,831  MAPIMI,8832060,4156952.78,35104943.53,48093956.31
10,834  MEZQUITAL,4909.16,287606.61,11624.21,304139.98
10,837  NAZAS,2748405.96,1598413,2086094.97,6432913.93
10,840  NOMBRE DE DIOS,4119045.25,993052.71,940861.42,6052959.38
10,843  OCAMPO,4512114.89,3116359.2,556253.31,8184727.4
10,846  EL ORO,0,9000,6034086.74,6043086.74
10,849  OTAEZ,705972.39,0,0,705972.39
10,852  PANUCO DE CORONADO,197063.77,2136358.28,3597923.16,5931345.21
10,855  PEÑON BLANCO,401170.49,2165552.11,40846.15,2607568.75
10,858  POANAS,10010453.43,13946331.04,1818207.94,25774992.41
10,861  PUEBLO NUEVO,373.82,622535.89,0,622909.71
10,864  RODEO,4117.92,0,1137451.79,1141569.71
10,867  SAN BERNARDO,4563.25,1626.3,0,6189.55
10,870  SAN DIMAS,3874241.41,434136.46,16199.51,4324577.38
10,873  SAN JUAN DE GUADALUPE,4208.12,0,9301.24,13509.36
10,876  SAN JUAN DEL RIO,2236913.98,35624.76,15520.88,2288059.62
10,879  SAN LUIS DEL CORDERO,0,0,7782.12,7782.12
10,882  SAN PEDRO DEL GALLO,0,0,8394.06,8394.06
10,885  SANTA CLARA,165166.39,594915,17080.59,777161.98
10,888  SANTIAGO PAPASQUIARO,86654741.16,14618928.72,13543135.12,114816805
10,891  SUCHIL,114079.25,1584730.5,18058.94,1716868.69
10,894  TAMAZULA,14185675.37,0,0,14185675.37
10,897  TEPEHUANES,375345.03,5600000,1800000,7775345.03
10,900  TLAHUALILO,4501.81,1114178,4538837.4,5657517.21
10,903  TOPIA,301473.34,0,0,301473.34
10,905  NUEVO IDEAL,10403146.28,931233.48,4019866.66,15354246.42
10,906  VICENTE GUERRERO,19170288.94,1316870.92,21017.19,20508177.05
11,909  ABASOLO,90438034.41,45379303.3,104238438.64,240055776.35
11,912  ACAMBARO,9335120.87,19155784.26,6529886.79,35020791.92
11,915  SAN MIGUEL DE ALLENDE,139304.53,1138607.78,32680.34,1310592.65
11,918  APASEO EL ALTO,7174268.83,19733507.06,13128.98,26920904.87
11,921  APASEO EL GRANDE,557053.48,2261763.71,6325847.6,9144664.79
11,927  MANUEL DOBLADO,22098694.44,11987795.32,4342688.1,38429177.86
11,930  CELAYA,118685820.57,70171804.67,254707328.77,443564954.01
11,933  COMONFORT,5822530.04,4826003.94,1247055.92,11895589.9
11,939  CORTAZAR,12396204.51,9632399.33,83743080.42,105771684.26
11,942  CUERAMARO,704442.32,1252053.27,296114.13,2252609.72
11,945  DOLORES HIDALGO,20656178.18,12586891.4,12820196.94,46063266.52
11,948  DOCTOR MORA,147092.23,251806.82,2491368,2890267.05
11,951  GUANAJUATO,490502.85,1395258.76,346028.23,2231789.84
11,954  HUANIMARO,68133900.81,30796609.72,2688583.09,101619093.62
11,957  IRAPUATO,23125519.45,91271823.87,871740147.08,986137490.4
11,960  JARAL DEL PROGRESO,31179532.7,3720896.38,6811328.63,41711757.71
11,963  JERECUARO,129845.35,463429.07,294787.61,888062.03
11,966  LEON,16271372.21,13277711.73,137308828.33,166857912.27
11,969  MOROLEON,84348848.98,0,3359815.88,87708664.86
11,972  OCAMPO,4289571.83,1278632.28,74630.85,5642834.96
11,975  PENJAMO,153069138.2,86518980.21,615088287.53,854676405.94
11,978  PUEBLO NUEVO,9877293.84,51715074.18,16765586.75,78357954.77
11,981  PURISIMA DEL RINCON,5067478.53,6846053.09,323044530.29,334958061.91
11,984  ROMITA,4987215.85,8304954.95,13192269.99,26484440.79
11,987  SAN DIEGO DE LA UNION,3185455.91,66923.35,40480.21,3292859.47
11,990  SAN FRANCISCO DEL RINCON,8135221.7,3542883.51,5790858.04,17468963.25
11,993  SAN JOSE ITURBIDE,2812974.98,8817505.76,3470446.3,15100927.04
11,996  SAN LUIS DE LA PAZ,8638870.4,25343760.93,14427918.26,48410549.59
11,999  SALAMANCA,56519566.76,73513889,113793015.6,243826471.36
11,1002 SALVATIERRA,18119872.2,10990856.97,74406532.49,103517261.66
11,1005 SAN FELIPE,27822030.48,4346095.8,4931506.41,37099632.69
11,1011 SANTIAGO MARAVATIO,0,142732.18,3456000,3598732.18
11,1014 SILAO,1871663.33,3943144.58,24415184.49,30229992.4
11,1017 SANTA CRUZ DE JUVENTINO ROSAS,3142466.71,309589.01,5125715.33,8577771.05
11,1020 TARANDACUAO,5552557.74,623036,11660.64,6187254.38
11,1023 TARIMORO,11315269.42,3612513,1350781.92,16278564.34
11,1029 URIANGATO,72994988.55,100070.74,5113771.41,78208830.7
11,1032 VALLE DE SANTIAGO,80071179.84,70190254.73,98762422.36,249023856.93
11,1038 VILLAGRAN,2806613.66,7774261.24,13832297.91,24413172.81
11,1041 XICHU,759.72,0,0,759.72
11,1044 YURIRIA,29379759.24,642069,15413415.1,45435243.34
12,1047 ACAPULCO DE JUAREZ,17871632.87,50946355.83,61006550.25,129824538.95
12,1053 AJUCHITLAN DEL PROGRESO,191432.61,0,0,191432.61
12,1056 ALCOZAUCA DE GUERRERO,400580.06,0,0,400580.06
12,1059 ALPOYECA,184500,0,0,184500
12,1062 APAXTLA,1390374.99,0,0,1390374.99
12,1065 ARCELIA,3090644.92,3770576.86,350000,7211221.78
12,1074 ATLIXTAC,4321452.33,0,0,4321452.33
12,1077 ATOYAC DE ALVAREZ,66320783.37,7226955.77,0,73547739.14
12,1080 AYUTLA DE LOS LIBRES,2000215.06,0,71315.96,2071531.02
12,1083 AZOYU,2225784.89,161244.79,0,2387029.68
12,1086 BENITO JUAREZ,1360000,92325.55,58310.82,1510636.37
12,1089 BUENAVISTA DE CUELLAR,1457160.41,12705000,0,14162160.41
12,1092 CHILAPA DE ALVAREZ,16880557.59,12540400.82,0,29420958.41
12,1095 CHILPANCINGO DE LOS BRAVO,11853982.29,19461906.49,18988000,50303888.78
12,1098 COAHUAYUTLA DE JOSE MARIA IZAZAGA,4110386.4,2038767.84,952184.76,7101339
12,1101 COCULA,766214.62,0,3812.59,770027.21
12,1104 COPALA,7240.19,0,0,7240.19
12,1107 COPALILLO,10295266.12,0,0,10295266.12
12,1110 COPANATOYAC,3174280.56,0,0,3174280.56
12,1113 COYUCA DE BENITEZ,942292.69,7841390.06,154517.62,8938200.37
12,1116 COYUCA DE CATALAN,1724696.53,14151.98,5369.58,1744218.09
12,1119 CUAJINICUILAPA,2628353.09,5933615.9,208267,8770235.99
12,1125 CUAUTEPEC,0,11505.6,0,11505.6
12,1131 CUTZAMALA DE PINZON,1827931.26,0,7500000,9327931.26
12,1134 FLORENCIO VILLARREAL,3419.7,0,0,3419.7
12,1140 GENERAL HELIODORO CASTILLO,0,168059.94,0,168059.94
12,1143 HUAMUXTITLAN,515009.32,35000,272548,822557.32
12,1146 HUITZUCO DE LOS FIGUEROA,11588282.65,784979.4,1614993.79,13988255.84
12,1149 IGUALA DE LA INDEPENDENCIA,13790617.47,20912593.2,25497285.72,60200496.39
12,1152 IGUALAPA,360000,0,0,360000
12,1155 IXCATEOPAN DE CUAUHTEMOC,513232.15,50000,0,563232.15
12,1158 ZIHUATANEJO DE AZUETA,4326364.98,17628694.66,1200000,23155059.64
12,1161 JUAN R. ESCUDERO,53550,0,0,53550
12,1164 LEONARDO BRAVO,0,16079000,0,16079000
12,1167 MALINALTEPEC,2430353.9,0,0,2430353.9
12,1170 MARTIR DE CUILAPAN,249158.98,207944.98,0,457103.96
12,1173 METLATONOC,3297397.88,0,0,3297397.88
12,1176 MOCHITLAN,145085.95,410045.35,0,555131.3
12,1179 OLINALA,950000,0,0,950000
12,1182 OMETEPEC,14053933.28,49076.79,0,14103010.07
12,1188 PETATLAN,1615244.57,1533417.87,0,3148662.44
12,1191 PILCAYA,142158.59,3386500,0,3528658.59
12,1194 PUNGARABATO,21883244.06,4827975.11,5414143.25,32125362.42
12,1197 QUECHULTENANGO,1626739.69,576862.35,0,2203602.04
12,1200 SAN LUIS ACATLAN,19054090.32,703681.32,21440.97,19779212.61
12,1203 SAN MARCOS,2328657.57,29227.16,7031968.09,9389852.82
12,1206 SAN MIGUEL TOTOLAPAN,818224.59,0,0,818224.59
12,1209 TAXCO DE ALARCON,12046999.95,15813025.7,0,27860025.65
12,1212 TECOANAPA,276612.89,44035.4,0,320648.29
12,1215 TECPAN DE GALEANA,32425794.7,20692053.21,971911.06,54089758.97
12,1218 TELOLOAPAN,5255542.52,5293107.81,0,10548650.33
12,1221 TEPECOACUILCO DE TRUJANO,6455141.93,0,0,6455141.93
12,1224 TETIPAC,1450735.36,0,0,1450735.36
12,1227 TIXTLA DE GUERRERO,4153285.42,579446.99,1560000,6292732.41
12,1230 TLACOACHISTLAHUACA,3757115.1,0,1001796.47,4758911.57
12,1236 TLALCHAPA,218396.96,67301.56,0,285698.52
12,1242 TLAPA DE COMONFORT,3635864.02,7941055.04,2000000,13576919.06
12,1245 TLAPEHUALA,1736426.61,0,0,1736426.61
12,1248 LA UNION DE ISIDORO MONTES DE OCA,3797856.67,3221009.47,931200,7950066.14
12,1254 XOCHIHUEHUETLAN,769038.91,0,0,769038.91
12,1257 XOCHISTLAHUACA,13101000,0,0,13101000
12,1260 ZAPOTITLAN TABLAS,2049616.57,0,0,2049616.57
12,1263 ZIRANDARO,0,322079.81,0,322079.81
12,1266 ZITLALA,103797.99,497193.82,0,600991.81
12,1269 EDUARDO NERI,4404364.66,355000,0,4759364.66
13,1272 ACATLAN,768160,1555005.57,771261,3094426.57
13,1275 ACAXOCHITLAN,826487.53,1208318.57,630111,2664917.1
13,1278 ACTOPAN,1594350.32,7074788.05,9860000,18529138.37
13,1281 AGUA BLANCA DE ITURBIDE,24840000,530.09,2000000,26840530.09
13,1284 AJACUBA,0,1660000,0,1660000
13,1287 ALFAJAYUCAN,500000,52523.82,788266.99,1340790.81
13,1290 ALMOLOYA,1216661,2036523.21,0,3253184.21
13,1293 APAN,132551100.04,38632112.65,3555385.32,174738598.01
13,1299 ATITALAQUIA,0,783476,329500,1112976
13,1302 ATLAPEXCO,0,1795479.53,0,1795479.53
13,1305 ATOTONILCO EL GRANDE,0,0,271652,271652
13,1311 CALNALI,8628269.65,92565.31,0,8720834.96
13,1314 CARDONAL,0,921.16,554232,555153.16
13,1317 CHAPANTONGO,0,0,217056,217056
13,1323 CHILCUAUTLA,150000,0,0,150000
13,1326 CUAUTEPEC DE HINOJOSA,1806250,17327929.81,0,19134179.81
13,1332 EMILIANO ZAPATA,231040.09,4629621.13,24760.68,4885421.9
13,1335 EPAZOYUCAN,497000,8747054.8,855457.62,10099512.42
13,1338 FRANCISCO I. MADERO,111062.77,220516.97,147667.16,479246.9
13,1341 HUASCA DE OCAMPO,200259.61,667539.23,267135,1134933.84
13,1344 HUAUTLA,0,617266.28,209160,826426.28
13,1347 HUAZALINGO,0,60995.44,0,60995.44
13,1350 HUEHUETLA,0,28915.22,0,28915.22
