cve_edo,Municipio,PD1,PD2,PD3,Total
7,REFORMA,0,2256773.19,59307.43,2316080.62
7,LAS ROSAS,127585.25,0,0,127585.25
7,SALTO DE AGUA,324502.15,2047343.89,127330.91,2499176.95
7,SAN CRISTOBAL DE LAS CASAS,6591762.66,10390006.47,11010656.01,27992425.14
7,SAN FERNANDO,6102795.7,2033113.99,0,8135909.69
7,SILTEPEC,3500000,0,0,3500000
7,SIMOJOVEL,8918595.01,1995808.11,0,10914403.12
7,SOCOLTENANGO,92932795.11,16709925.03,200977273.47,310619993.61
7,SOLOSUCHIAPA,12502.02,82967.06,26183.48,121652.56
7,SOYALO,15606609.21,359200,0,15965809.21
7,SUCHIAPA,4865936.21,1041324.99,8122541.95,14029803.15
7,SUCHIATE,871563.38,820223.91,342772.52,2034559.81
7,SUNUAPA,393838.47,69748.3,0,463586.77
7,TAPACHULA,39971763.66,107458711.77,413423293.48,560853768.91
7,TAPALAPA,17509.79,0,0,17509.79
7,TAPILULA,276674.5,5540500,0,5817174.5
7,TECPATAN,5524000.5,1429100.83,0,6953101.33
7,TENEJAPA,0,40920.95,0,40920.95
7,TEOPISCA,0,0,549796,549796
7,TILA,1931031.5,1386500,0,3317531.5
7,TONALA,22570372.13,15882897.32,10804285.87,49257555.32
7,TOTOLAPA,913862.38,10000,0,923862.38
7,LA TRINITARIA,4823775.31,488035.53,193989,5505799.84
7,TUMBALA,73687.79,114000,0,187687.79
7,TUXTLA GUTIERREZ,110971846.76,22931784.25,260042048.34,393945679.35
7,TUXTLA CHICO,1311186.15,31028.79,1563534.91,2905749.85
7,TUZANTAN,2091157.91,79116.86,252197,2422471.77
7,TZIMOL,57397.28,43816.46,0,101213.74
7,UNION JUAREZ,218886.97,0,0,218886.97
7,VENUSTIANO CARRANZA,26872856.08,3048299.91,307602.23,30228758.22
7,ANGEL ALBINO CORZO,39164530,994476.69,4140701.65,44299708.34
7,VILLAFLORES,157427673.21,68438329.9,4387282.93,230253286.04
7,YAJALON,1806693.64,4321041.59,0,6127735.23
7,SAN LUCAS,543546.34,15000,0,558546.34
7,ZINACANTAN,263999.99,0,0,263999.99
7,BENEMERITO DE LAS AMERICAS,3076517.87,810999.11,0,3887516.98
7,MARQUES DE COMILLAS,4986815.98,34711.15,42170.95,5063698.08
7,VILLA CORZO,35887149.46,7307746.32,3474643.26,46669539.04
8,ALDAMA,1076463.15,12176557.95,54758019.34,68011040.44
8,ALLENDE,0,384974.21,7719044.76,8104018.97
8,AQUILES SERDAN,0,0,306743.4,306743.4
8,ASCENSION,61108685.67,16435572.86,54981323.83,132525582.36
8,BACHINIVA,2958473.16,1001906.37,3843531.02,7803910.55
8,BALLEZA,50852.38,7188.21,354178.35,412218.94
8,BATOPILAS,4625028.37,76113.69,0,4701142.06
8,BOCOYNA,126648.7,166160.38,214969.31,507778.39
8,BUENAVENTURA,9309873.38,93884587.14,271690615.68,374885076.2
8,CAMARGO,2778416.94,6530513.21,86429247.82,95738177.97
8,CARICHI,22524.19,2093536.74,877078.96,2993139.89
8,CASAS GRANDES,0,1343434.39,18668237.58,20011671.97
8,CHIHUAHUA,94009181.09,19044235.58,405311814.35,518365231.02
8,COYAME DEL SOTOL,699843.51,307848.94,1438199.87,2445892.32
8,LA CRUZ,370402.96,0,145445.12,515848.08
8,CUAUHTEMOC,60051808.97,1206871284.28,1518243794.41,2785166887.66
8,CUSIHUIRIACHI,1010040.8,3955216.73,42693229.42,47658486.95
8,DELICIAS,6602679.38,7703007.41,282788865.25,297094552.04
8,DR. BELISARIO DOMINGUEZ,86632.22,54698.48,0,141330.7
8,GALEANA,368687.19,2921040.08,7173279.17,10463006.44
8,SANTA ISABEL,353508.49,0,0,353508.49
8,GOMEZ FARIAS,262198.18,938783.99,0,1200982.17
8,GRAN MORELOS,34700.8,300784.64,0,335485.44
8,GUACHOCHI,29632123.6,2522215.78,0,32154339.38
8,GUADALUPE,494400,216300,213337.23,924037.23
8,GUADALUPE Y CALVO,34679582.01,4446061.26,0,39125643.27
8,GUAZAPARES,3838.02,0,1033000.42,1036838.44
8,GUERRERO,3166083.9,2585746.41,43278124.67,49029954.98
8,HIDALGO DEL PARRAL,0,3078895.87,73809817.53,76888713.4
8,IGNACIO ZARAGOZA,650909.02,0,0,650909.02
8,JANOS,868100.58,3767838.92,46280723.29,50916662.79
8,JIMENEZ,281331.05,2033497.87,74701790.29,77016619.21
8,JUAREZ,772228.25,4375335.54,769355326.86,774502890.65
8,JULIMES,701359.03,1612221.38,27848716.68,30162297.09
8,MADERA,3284149.28,2064802.54,1128891.5,6477843.32
8,MANUEL BENAVIDES,0,0,117526.87,117526.87
8,MATACHI,468684.88,188415.6,0,657100.48
8,MEOQUI,280864.46,3213983.9,15708461.53,19203309.89
8,NAMIQUIPA,13587383.25,73590149.66,267314911.86,354492444.77
8,NONOAVA,0,360490.81,231189.87,591680.68
8,NUEVO CASAS GRANDES,88984.31,9614328.65,113626040.52,123329353.48
8,OCAMPO,3368899.97,406760.55,0,3775660.52
8,OJINAGA,292632,140397702.79,172747688.82,313438023.61
8,PRAXEDIS G. GUERRERO,198533,0,0,198533
8,RIVA PALACIO,3780812.73,4453189.12,16460137.53,24694139.38
8,ROSALES,364866.09,2898553.69,36851101.77,40114521.55
8,ROSARIO,27124.02,0,208572,235696.02
8,SAN FRANCISCO DE BORJA,424924.32,0,239114.55,664038.87
8,SAN FRANCISCO DE CONCHOS,368753.86,895058.93,1003207.01,2267019.8
8,SAN FRANCISCO DEL ORO,18957.03,0,0,18957.03
8,SANTA BARBARA,0,295563.09,1673178.53,1968741.62
8,SATEVO,413343.81,0,8580664.34,8994008.15
8,SAUCILLO,44861.69,609755.08,14956495.29,15611112.06
8,TEMOSACHIC,438034.03,507117.86,107505.57,1052657.46
8,EL TULE,0,1200000,344263,1544263
8,URUACHI,21109.67,0,0,21109.67
8,AHUMADA,1209108.31,33239714.03,143826573.11,178275395.45
8,CORONADO,0,47178.28,772092.62,819270.9
8,LOPEZ,0,7024.46,2540279.48,2547303.94
8,MATAMOROS,24794.91,0,2389847.64,2414642.55
8,VALLE DE ZARAGOZA,12678.05,0,11049406.66,11062084.71
5,ABASOLO,0,1244757,6543.71,1251300.71
5,ACUÑA,0,723654.07,1519328.71,2242982.78
5,ALLENDE,0,7585612.06,2253387.62,9838999.68
5,ARTEAGA,884360.11,2406386.55,117139655.46,120430402.12
5,CASTAÑOS,2024022.55,0,6706652.66,8730675.21
5,CUATRO CIENEGAS,0,88686.2,2040331.31,2129017.51
5,FRANCISCO I. MADERO,11243812.25,3233379.47,54424510.86,68901702.58
5,GENERAL CEPEDA,3387192.71,3146926.91,3124965.96,9659085.58
5,HIDALGO,0,59067.59,0,59067.59
5,JIMENEZ,26215.92,0,3133335.96,3159551.88
5,LAMADRID,0,1881771.12,2956091.88,4837863
5,MATAMOROS,9158747.38,5942054.33,114594924.63,129695726.34
5,MONCLOVA,0,8269645.44,1093284.61,9362930.05
5,MORELOS,0,510419.23,10000000,10510419.23
5,MUZQUIZ,1415009.3,0,750268.03,2165277.33
5,NADADORES,0,3024831.68,0,3024831.68
5,NAVA,0,16608872.39,1000000,17608872.39
5,OCAMPO,0,1029408.88,0,1029408.88
5,PARRAS,3184454.54,2383713.67,3744432.24,9312600.45
5,PIEDRAS NEGRAS,0,1427480.89,0,1427480.89
5,PROGRESO,0,0,1065794.3,1065794.3
5,RAMOS ARIZPE,27737.36,15004515.46,62339566.95,77371819.77
5,SABINAS,0,11588530.38,55915862.65,67504393.03
5,SALTILLO,2236230.81,17195809.16,98789083.68,118221123.65
5,SAN BUENAVENTURA,0,40384.54,253641.71,294026.25
5,SAN JUAN DE SABINAS,0,212519.83,2000000,2212519.83
5,SAN PEDRO,4426613.65,8953144.67,148080046.64,161459804.96
5,TORREON,1797913017.56,12349555.84,866991933.16,2677254506.56
5,VIESCA,171585.9,595666.09,75891496.1,76658748.09
5,FRONTERA,5619.05,0,5500000,5505619.05
5,ZARAGOZA,0,6999999.93,7051308.82,14051308.75
6,ARMERIA,27114056.66,4380850.95,7098926.42,38593834.03
6,COLIMA,42897193.86,39796223.5,192588938.01,275282355.37
6,COMALA,2083399.2,613457.94,0,2696857.14
6,COQUIMATLAN,7892765.13,914684.48,0,8807449.61
6,CUAUHTEMOC,48386252.32,10948650.27,2125927.99,61460830.58
6,IXTLAHUACAN,2142213.51,5709301.68,0,7851515.19
6,MANZANILLO,21025364.09,8819840.03,285331237.87,315176441.99
6,MINATITLAN,1495558.09,500000,281467,2277025.09
6,TECOMAN,62543849.56,63981603.93,182376367.67,308901821.16
6,VILLA DE ALVAREZ,728554.33,1469492.47,18791541.13,20989587.93
9,AZCAPOTZALCO,0,11500000,39611967,51111967
9,MIGUEL HIDALGO,0,170691,175404416,175575107
9,COYOACAN,0,0,100000000,100000000
9,CUAJIMALPA DE MORELOS,715199.89,21552.54,162524359,163261111.43
9,GUSTAVO A. MADERO,0,0,3654609,3654609
9,IZTACALCO,0,0,10405586.73,10405586.73
9,IZTAPALAPA,8662824,0,150600976,159263800
9,CUAUHTEMOC,0,0,21950000,21950000
9,LA MAGDALENA CONTRERAS,0,0,1000000,1000000
9,MILPA ALTA,0,21875748.45,74872568.07,96748316.52
9,ALVARO OBREGON,0,20833.57,283527696.38,283548529.95
9,BENITO JUAREZ,0,0,235333385.2,235333385.2
9,TLAHUAC,0,13508.4,0,13508.4
9,TLALPAN,0,721190.33,71301096.84,72022287.17
9,XOCHIMILCO,0,159625000,0,159625000
10,CANATLAN,10717248.37,16733074.75,17979231.67,45429554.79
10,CONETO DE COMONFORT,410156.94,134099.99,0,544256.93
10,CUENCAME,2585818.6,9528462.88,4198581.04,16312862.52
10,DURANGO,100571143.42,108671589.63,351534211.88,560776944.93
10,GENERAL SIMON BOLIVAR,1038091.17,367827.69,1441739.33,2847658.19
10,GOMEZ PALACIO,3096235.62,16059932.04,364058199.95,383214367.61
10,GUADALUPE VICTORIA,75086269.17,55935713.44,41600228.16,172622210.77
10,GUANACEVI,10927815.37,1998404.2,2935232.52,15861452.09
10,HIDALGO,0,126703.59,989605,1116308.59
10,INDE,7628.59,555361.72,2655688.91,3218679.22
10,LERDO,18142828.78,23567105.45,57237858.64,98947792.87
10,MAPIMI,19255043.9,10974291.16,72828005.94,103057341
10,MEZQUITAL,0,620.99,150598,151218.99
10,NAZAS,3000583.33,0,4936095.89,7936679.22
10,NOMBRE DE DIOS,5260001.26,2324237.8,1417505.53,9001744.59
10,OCAMPO,1889333.04,123247.29,1445734.73,3458315.06
10,EL ORO,3086156.56,3897919.84,506904.48,7490980.88
10,OTAEZ,11814.94,0,0,11814.94
10,PANUCO DE CORONADO,1356238.15,2103020.69,3918945.04,7378203.88
10,PEÑON BLANCO,197533.48,2554405.42,1527183.2,4279122.1
10,POANAS,20555732.02,29543463.95,1707172,51806367.97
10,PUEBLO NUEVO,3526243.98,21101.45,0,3547345.43
10,RODEO,2860816.8,1948346.25,0,4809163.05
10,SAN BERNARDO,0,112338.9,0,112338.9
10,SAN DIMAS,2133552.13,234157.43,386976,2754685.56
10,SAN JUAN DE GUADALUPE,22138.9,624954.49,0,647093.39
10,SAN JUAN DEL RIO,138621.97,1026523.87,349.43,1165495.27
10,SAN LUIS DEL CORDERO,0,0,1771572,1771572
10,SAN PEDRO DEL GALLO,0,0,305237.05,305237.05
10,SANTA CLARA,987206.61,0,379591.7,1366798.31
10,SANTIAGO PAPASQUIARO,94847323.96,1043545.61,5320483.71,101211353.28
10,SUCHIL,10193.32,683995.41,13561.08,707749.81
10,TAMAZULA,6802303.89,1062544.97,0,7864848.86
10,TEPEHUANES,15947896.98,1830000,1800000,19577896.98
10,TLAHUALILO,1459199.99,412364.42,14622996.91,16494561.32
10,TOPIA,1028411.72,0,0,1028411.72
10,NUEVO IDEAL,7530155.03,16535426.71,2802767.34,26868349.08
10,VICENTE GUERRERO,8938330.44,1332991.29,468043.68,10739365.41
11,ABASOLO,70983898.85,208057945.71,39736753.32,318778597.88
11,ACAMBARO,28919848.61,208223825.03,41559805.54,278703479.18
11,SAN MIGUEL DE ALLENDE,0,21724178.56,21962588.59,43686767.15
11,APASEO EL ALTO,18501704.59,13631072.91,738703.4,32871480.9
11,APASEO EL GRANDE,872379.94,8197192.27,85537136.49,94606708.7
11,MANUEL DOBLADO,14443823.34,5703869.83,20290446.87,40438140.04
11,CELAYA,13946387.27,59133185.67,440901740.3,513981313.24
11,COMONFORT,8986740.76,6922712.96,13377452.92,29286906.64
11,CORTAZAR,9921678.9,44599943.57,63145393.68,117667016.15
11,CUERAMARO,1548330.35,958378.45,2638678.21,5145387.01
11,DOLORES HIDALGO,12308585.33,11253923.19,19241690.43,42804198.95
11,DOCTOR MORA,149637.44,211008.56,65655233.31,66015879.31
11,GUANAJUATO,0,3895000,27882,3922882
11,HUANIMARO,73804904.94,42254487.61,10232815.34,126292207.89
11,IRAPUATO,9058989.31,92900458.59,460973348.61,562932796.51
11,JARAL DEL PROGRESO,19583958.73,4933395,31661436.84,56178790.57
11,JERECUARO,0,0,328236.15,328236.15
11,LEON,15756964.93,19948554.17,124664623.02,160370142.12
11,MOROLEON,763290.35,558309.13,6457009.69,7778609.17
11,OCAMPO,0,180000,2564672.16,2744672.16
11,PENJAMO,226394489.07,243886409.51,751889853.46,1222170752.04
11,PUEBLO NUEVO,0,11295653.27,21695014.05,32990667.32
11,PURISIMA DEL RINCON,5399934.03,1476810.5,291630261.67,298507006.2
11,ROMITA,7853241,27061489.93,6363488.05,41278218.98
11,SAN DIEGO DE LA UNION,108000,78306.1,2969614.62,3155920.72
11,SAN FRANCISCO DEL RINCON,27258744.78,4512377.7,19916042.28,51687164.76
11,SAN JOSE ITURBIDE,200308.91,2774837.59,61926145.38,64901291.88
11,SAN LUIS DE LA PAZ,23215593.12,17111115.83,16869224.91,57195933.86
11,SALAMANCA,52248245.89,90391855.42,218165994.13,360806095.44
11,ALVATIERRA,15236305.75,54647704.52,52958782.91,122842793.18
11,AN FELIPE,2860073.75,11955278.01,56648660.25,71464012.01
11,ANTA CATARINA,0,76875.36,82995.12,159870.48
11,ANTIAGO MARAVATIO,6512863.39,1047760.69,1280637.86,8841261.94
11,ILAO,5524710.35,13533454.22,24537714.27,43595878.84
11,ANTA CRUZ DE JUVENTINO ROSAS,4665024.63,5835521.99,41756989.69,52257536.31
11,ARANDACUAO,0,708000,1231418.8,1939418.8
11,ARIMORO,78899.63,814545.77,1440464.86,2333910.26
11,IERRA BLANCA,11011.92,85922.16,322555.96,419490.04
11,RIANGATO,1475574.43,928407.2,23117343.38,25521325.01
11,ALLE DE SANTIAGO,93644084.46,105304191.93,117296933.86,316245210.25
11,ICTORIA,0,1049471.96,163441.91,1212913.87
11,ILLAGRAN,3626742.8,7295234.46,27311827.84,38233805.1
11,ICHU,0,21475.92,113311.44,134787.36
11,URIRIA,17016774.13,8609079,27322192.93,52948046.06
12,ACAPULCO DE JUAREZ,9655795.36,7464362.09,5257689.47,22377846.92
12,AJUCHITLAN DEL PROGRESO,267875.02,215999.99,0,483875.01
12,ALCOZAUCA DE GUERRERO,135999.99,0,0,135999.99
12,APAXTLA,321982.35,18318.32,12984.29,353284.96
12,ARCELIA,830691.72,3140330.33,540910.43,4511932.48
12,ATOYAC DE ALVAREZ,59443433.98,20939248.24,226621,80609303.22
12,AYUTLA DE LOS LIBRES,10939.72,0,0,10939.72
12,AZOYU,741000.65,0,0,741000.65
12,BENITO JUAREZ,0,625647.9,40444.74,666092.64
12,CHILAPA DE ALVAREZ,18458036.87,5351029.76,600000,24409066.63
12,CHILPANCINGO DE LOS BRAVO,16782296.33,5727541.73,4418175.33,26928013.39
12,COAHUAYUTLA DE JOSE MARIA IZAZAGA,395707.34,254987.57,315000,965694.91
12,COCULA,1237238.88,213183.41,0,1450422.29
12,COPALA,2068988.26,33030.47,0,2102018.73
12,COPALILLO,412680,0,0,412680
12,COYUCA DE BENITEZ,199145.4,3023269.46,316457.16,3538872.02
12,COYUCA DE CATALAN,729941.09,378426.17,20000000,21108367.26
12,CUAJINICUILAPA,756661.97,811713.84,6798042.62,8366418.43
12,CUETZALA DEL PROGRESO,979937.45,0,0,979937.45
12,CUTZAMALA DE PINZON,1027985.71,343199.99,0,1371185.7
12,FLORENCIO VILLARREAL,53790.43,112667.13,0,166457.56
12,GENERAL HELIODORO CASTILLO,191999.99,0,0,191999.99
12,HUAMUXTITLAN,1073100,0,0,1073100
12,HUITZUCO DE LOS FIGUEROA,13818585.65,3628416.94,39751.56,17486754.15
12,IGUALA DE LA INDEPENDENCIA,16115455.88,17728597.92,100255582.21,134099636.01
12,IXCATEOPAN DE CUAUHTEMOC,0,2848.95,0,2848.95
12,ZIHUATANEJO DE AZUETA,2671538.5,50386578.3,30000000,83058116.8
12,JUAN R. ESCUDERO,264999.98,0,0,264999.98
12,LEONARDO BRAVO,289999.99,0,0,289999.99
12,MALINALTEPEC,10599776.85,0,0,10599776.85
12,MARTIR DE CUILAPAN,1060142.37,320000,0,1380142.37
12,MOCHITLAN,29999.99,0,0,29999.99
12,OMETEPEC,169495,1275548.45,0,1445043.45
12,PETATLAN,97575.43,10466743.07,282000,10846318.5
12,PILCAYA,219093.47,0,270475.46,489568.93
12,PUNGARABATO,11620953.19,9136556.39,298464.32,21055973.9
12,QUECHULTENANGO,1606731.87,0,0,1606731.87
12,SAN LUIS ACATLAN,2073915.38,0,0,2073915.38
12,SAN MARCOS,147540,207397,0,354937
12,SAN MIGUEL TOTOLAPAN,4854809.16,226041.9,0,5080851.06
12,TAXCO DE ALARCON,10338720.06,2022688,0,12361408.06
12,TECOANAPA,51500,0,0,51500
12,TECPAN DE GALEANA,51525138.87,14752099.35,20399.21,66297637.43
12,TELOLOAPAN,2721021.81,600000,318219,3639240.81
12,TEPECOACUILCO DE TRUJANO,3096181.4,570858.81,0,3667040.21
12,TETIPAC,1204217.8,0,0,1204217.8
12,TIXTLA DE GUERRERO,1706581.96,3563191.52,0,5269773.48
12,TLACOAPA,23472.46,0,0,23472.46
12,TLALCHAPA,1595711.53,1730724.69,0,3326436.22
12,TLAPA DE COMONFORT,0,806747.44,15649999.96,16456747.4
12,TLAPEHUALA,523439.25,633300,0,1156739.25
12,LA UNION DE ISIDORO MONTES DE OCA,2624347.02,106665.61,0,2731012.63
12,XALPATLAHUAC,562653.13,0,0,562653.13
12,XOCHISTLAHUACA,8005873.31,0,0,8005873.31
12,ZAPOTITLAN TABLAS,1850559.62,0,0,1850559.62
12,ZIRANDARO,639344.68,4332024.27,0,4971368.95
12,EDUARDO NERI,2608999.91,165999.99,0,2774999.9
12,ACATEPEC,95999.99,0,0,95999.99
12,MARQUELIA,3922.49,0,0,3922.49
13,ACATLAN,279999.99,2265000,0,2544999.99
13,ACAXOCHITLAN,452321.99,762513.34,994522,2209357.33
13,ACTOPAN,488496.43,7262695.87,3811883.41,11563075.71
13,AGUA BLANCA DE ITURBIDE,2090338.1,1374000,2000000,5464338.1
13,AJACUBA,350000,909520,0,1259520
13,ALFAJAYUCAN,1780629.14,106399.95,97694,1984723.09
13,ALMOLOYA,958613.81,3137329.97,1628286.3,5724230.08
13,APAN,16576411.11,53018562.39,12372217.36,81967190.86
13,EL ARENAL,0,18232.95,0,18232.95
13,ATITALAQUIA,101000,1062138.6,52555499.97,53718638.57
13,ATLAPEXCO,2825016,1335947,0,4160963
13,ATOTONILCO EL GRANDE,231039,3749.92,0,234788.92
13,ATOTONILCO DE TULA,109000,393360.39,0,502360.39
13,CALNALI,2421965.49,291000,0,2712965.49
13,CARDONAL,0,245216,0,245216
13,CHAPANTONGO,0,175000,0,175000
13,CHAPULHUACAN,194893.72,0,0,194893.72
13,CHILCUAUTLA,0,315410.95,0,315410.95
13,CUAUTEPEC DE HINOJOSA,4082732.35,6810156.95,795541,11688430.3
13,ELOXOCHITLAN,179799.89,0,0,179799.89
13,EMILIANO ZAPATA,779400,2327098.32,1597243.08,4703741.4
13,EPAZOYUCAN,4045300,4754496,0,8799796
13,FRANCISCO I. MADERO,110000,1839459.9,1730782,3680241.9
13,HUASCA DE OCAMPO,432706.99,277700.7,545475,1255882.69
13,HUAUTLA,40000,777650,0,817650
13,HUEHUETLA,70000,905685,0,975685
13,HUEJUTLA DE REYES,14515099.98,1539282,0,16054381.98
13,HUICHAPAN,2635500,2115859.85,332760,5084119.85
13,IXMIQUILPAN,10635879.46,46351897.42,707009.29,57694786.17
13,JALTOCAN,151746,189400,0,341146
13,JUAREZ HIDALGO,458920,0,0,458920
13,LOLOTLA,308791.99,0,0,308791.99
13,METEPEC,8165252.98,1255633.52,20100000,29520886.5
13,SAN AGUSTIN METZQUITITLAN,32608.96,1063969.23,0,1096578.19
13,METZTITLAN,0,3545425.25,0,3545425.25
13,MINERAL DE LA REFORMA,10135202.67,42261824.76,590222,52987249.43
13,MINERAL DEL CHICO,1312004.29,53210.2,0,1365214.49
13,MINERAL DEL MONTE,1050632,522545.95,0,1573177.95
13,MIXQUIAHUALA DE JUAREZ,5242274.39,12575492.05,6626777.76,24444544.2
13,NICOLAS FLORES,12000,35000,0,47000
13,NOPALA DE VILLAGRAN,0,222194,200000,422194
13,OMITLAN DE JUAREZ,0,133216,0,133216
13,SAN FELIPE ORIZATLAN,141568.09,391460.41,0,533028.5
13,PACHUCA DE SOTO,130323.53,4107000,15526428.27,19763751.8
13,PACULA,0,7116.8,0,7116.8
13,PISAFLORES,287869.63,0,0,287869.63
13,PROGRESO DE OBREGON,552615.74,1026232.1,12818101,14396948.84
13,SAN AGUSTIN TLAXIACA,1175000,7369247.13,700000,9244247.13
13,SAN BARTOLO TUTOTEPEC,170000,0,0,170000
13,SAN SALVADOR,85000,603514.95,18769.13,707284.08
13,SANTIAGO DE ANAYA,0,526108.75,0,526108.75
13,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1460000,2247866.35,207500,3915366.35
13,SINGUILUCAN,4711482.13,4264965.96,1485402,10461850.09
13,TASQUILLO,0,1755022.05,0,1755022.05
13,TECOZAUTLA,0,289710.35,2277343.73,2567054.08
13,TENANGO DE DORIA,5085802.67,0,0,5085802.67
13,TEPEAPULCO,1249599.52,2280565.6,175000,3705165.12
13,TEPEJI DEL RIO DE OCAMPO,1983500,3995000,263741,6242241
