5,OCAMPO,0,0,412361,412361
5,PARRAS,20058055,0,17911790,37969844
5,PIEDRAS NEGRAS,0,0,1178907,1178907
5,RAMOS ARIZPE,24793,0,64475273,64500066
5,SABINAS,0,752440,3788548,4540988
5,SACRAMENTO,0,0,14515,14515
5,SALTILLO,34877,4101779,91920615,96057271
5,SAN BUENAVENTURA,25413,0,1052070,1077483
5,SAN PEDRO,23589,10573,9613459,9647621
5,SIERRA MOJADA,27020,0,0,27020
5,TORREON,1021066340,2981912,673282566,1697330818
5,VIESCA,29459,4874,119660,153992
5,ZARAGOZA,0,80000,8582066,8662066
6,ARMERIA,1376155,0,0,1376155
6,COLIMA,29510985,18216628,14911729,62639342
6,COMALA,64890952,286923,0,65177875
6,COQUIMATLAN,1299058,288513,63910,1651482
6,CUAUHTEMOC,32699559,18673962,25846046,77219567
6,IXTLAHUACAN,5788366,610782,0,6399148
6,MANZANILLO,3898112,4027701,175207369,183133182
6,TECOMAN,89344112,3079555,59050448,151474115
6,VILLA DE ALVAREZ,0,1004489,16982702,17987191
7,ACACOYAGUA,999624,0,0,999624
7,ACALA,930226,59785,4082,994092
7,ACAPETAHUA,845032,298644,12938917,14082593
7,ALTAMIRANO,219991,0,2273,222264
7,AMATAN,303019,0,0,303019
7,AMATENANGO DE LA FRONTERA,99500,149411,0,248911
7,ANGEL ALBINO CORZO,8036581,6003787,1360473,15400841
7,ARRIAGA,428906,48180,259241,736326
7,BELLA VISTA,42038,243329,0,285367
7,BERRIOZABAL,435070,350408,758311,1543790
7,BOCHIL,2363519,1003714,68026,3435259
7,"BOSQUE, EL",25324,0,0,25324
7,CACAHOATAN,653314,362400,1007378,2023092
7,CATAZAJA,285625,1337110,0,1622735
7,CINTALAPA,9122698,2720027,18746,11861471
7,COAPILLA,4532,0,0,4532
7,COMITAN DE DOMINGUEZ,40162917,7632072,10259193,58054182
7,"CONCORDIA, LA",24281597,1899462,5893725,32074785
7,COPAINALA,40768,0,0,40768
7,CHALCHIHUITAN,93186,0,0,93186
7,CHAMULA,83327,0,0,83327
7,CHAPULTENANGO,8449,0,0,8449
7,CHENALHO,4074272,0,0,4074272
7,CHIAPA DE CORZO,15403718,2257296,200000,17861014
7,CHIAPILLA,436251,852385,0,1288636
7,CHICOASEN,157411,224267,0,381678
7,CHICOMUSELO,1084437,570943,0,1655380
7,CHILON,500219,15331,0,515550
7,ESCUINTLA,824975,0,50000,874975
7,FRANCISCO LEON,71391,0,0,71391
7,FRONTERA COMALAPA,3329517,3653716,0,6983232
7,FRONTERA HIDALGO,74121,0,5400,79521
7,HUEHUETAN,3098035,195106,11700600,14993741
7,HUITIUPAN,47236,0,0,47236
7,HUIXTLA,17586670,5538571,33357,23158597
7,"INDEPENDENCIA, LA",5809281,9122864,0,14932145
7,IXHUATAN,951329,426,0,951755
7,IXTACOMITAN,195913,30000,440000,665913
7,IXTAPA,675260,71899,0,747159
7,JIQUIPILAS,2382465,451005,2752,2836223
7,JITOTOL,38144,78469,0,116613
7,JUAREZ,35000,3778786,2804727,6618513
7,"LIBERTAD, LA",77469,50217,12817,140502
7,MAPASTEPEC,6591829,7855677,1680038,16127544
7,"MARGARITAS, LAS",644013,709988,0,1354001
7,MAZATAN,3461224,1451704,9250353,14163282
7,METAPA,36212,4667,0,40879
7,MOTOZINTLA,25242212,102879,1512,25346603
7,OCOSINGO,26016249,577581,17725,26611554
7,OCOZOCOAUTLA DE ESPINOSA,6491645,1930821,180252,8602718
7,OSTUACAN,39785,0,0,39785
7,OSUMACINTA,0,220000,112550,332550
7,PALENQUE,37638600,7830843,22538334,68007778
7,PANTELHO,456878,0,0,456878
7,PANTEPEC,509063,1384,0,510447
7,PICHUCALCO,3661593,1340365,300000,5301958
7,PIJIJIAPAN,1450917,50000,1402,1502320
7,VILLA COMALTITLAN,2740882,670217,1691806,5102906
7,PUEBLO NUEVO SOLISTAHUACAN,147818,0,0,147818
7,RAYON,2323,1248,0,3571
7,REFORMA,87368,0,0,87368
7,SABANILLA,3101,0,0,3101
7,SALTO DE AGUA,1145078,47131,0,1192209
7,SAN CRISTOBAL DE LAS CASAS,54649,180000,400000,634649
7,SAN FERNANDO,7877634,629775,277173,8784582
7,SIMOJOVEL,14130,30488,0,44618
7,SOCOLTENANGO,49182737,15942015,220997107,286121859
7,SOLOSUCHIAPA,89283,1384,150000,240668
7,SOYALO,405258,15798,0,421056
7,SUCHIAPA,4373221,2946959,0,7320181
7,SUCHIATE,106008,7009771,14663490,21779269
7,SUNUAPA,28242,0,0,28242
7,TAPACHULA,40342006,3282560,164455651,208080217
7,TAPALAPA,11322,0,0,11322
7,TAPILULA,65000,0,0,65000
7,TECPATAN,785864,50000,5275806,6111669
7,TEOPISCA,457150,40000,0,497150
7,TILA,2718,22570,0,25288
7,TONALA,19926557,22771889,8536602,51235048
7,TOTOLAPA,189253,578165,0,767418
7,"TRINITARIA, LA",2757768,650827,0,3408595
7,TUMBALA,1204,0,0,1204
7,TUXTLA GUTIERREZ,91521652,26782289,417806593,536110535
7,TUXTLA CHICO,161635,876426,568778,1606839
7,TUZANTAN,2273840,417281,0,2691121
7,TZIMOL,210896,43954,0,254850
7,VENUSTIANO CARRANZA,10954359,4514924,0,15469283
7,VILLA CORZO,13971820,905222,1089023,15966065
7,VILLAFLORES,67563313,32708445,52045351,152317109
7,YAJALON,11261578,1595000,2778375,15634953
7,SAN LUCAS,4581,0,0,4581
7,ZINACANTAN,5354,0,0,5354
8,AHUMADA,0,2760808,13272083,16032890
8,ALDAMA,0,207151,44917928,45125079
8,ALLENDE,0,153462,3650317,3803780
8,ASCENSION,11207957,3905988,29680,15143625
8,BACHINIVA,0,351744,2361555,2713299
8,BALLEZA,0,120000,229015,349015
8,BOCOYNA,0,59349,0,59349
8,BUENAVENTURA,142247,58611093,77770188,136523529
8,CAMARGO,0,0,28403705,28403705
8,CASAS GRANDES,4597,22510509,23832938,46348044
8,CORONADO,0,16099,257642,273741
8,COYAME DEL SOTOL,0,0,14414,14414
8,"CRUZ, LA",0,0,365967,365967
8,CUAUHTEMOC,39692422,797476114,463136235,1300304771
8,CUSIHUIRIACHI,5844,166367,32262526,32434737
8,CHIHUAHUA,44908011,57716054,488031841,590655906
8,DELICIAS,27219722,64599912,193910444,285730078
8,GALEANA,0,988352,311073,1299425
8,GOMEZ FARIAS,979615,437368,1976460,3393443
8,GRAN MORELOS,0,20694,0,20694
8,GUACHOCHI,0,0,31668,31668
8,GUERRERO,1541256,1509547,68102265,71153068
8,HIDALGO DEL PARRAL,16354467,13170984,134288894,163814344
8,IGNACIO ZARAGOZA,1737,0,0,1737
8,JANOS,0,23949215,25498040,49447255
8,JIMENEZ,14004,977208,86602151,87593363
8,JUAREZ,186996,6022181,174642957,180852135
8,JULIMES,0,199122,55524,254646
8,LOPEZ,0,24768,72675,97443
8,MADERA,2358476,2642402,0,5000878
8,MANUEL BENAVIDES,0,0,189252,189252
8,MATACHI,1459811,825826,1674,2287311
8,MATAMOROS,165000,809682,15701965,16676647
8,MEOQUI,405652,1331071,5349236,7085959
8,NAMIQUIPA,9031273,7213163,3861660,20106095
8,NUEVO CASAS GRANDES,844089,3126682,33149584,37120356
8,OCAMPO,0,0,9707,9707
8,OJINAGA,0,6761248,36552217,43313466
8,PRAXEDIS G. GUERRERO,0,1559274,0,1559274
8,RIVA PALACIO,6646,189,1867637,1874472
8,ROSALES,121590,1733650,1504155,3359394
8,SAN FRANCISCO DE BORJA,0,850401,920781,1771182
8,SAN FRANCISCO DE CONCHOS,0,362973,7297543,7660516
8,SAN FRANCISCO DEL ORO,0,0,14104,14104
8,SANTA BARBARA,5115843,0,199627,5315469
8,SATEVO,0,272636,6180309,6452945
8,SAUCILLO,181343,4076275,4780880,9038498
8,TEMOSACHI,0,82495,0,82495
8,VALLE DE ZARAGOZA,0,1958185,6663362,8621547
9,AZCAPOTZALCO,0,10000000,130817661,140817661
9,COYOACAN,0,0,53251913,53251913
9,CUAJIMALPA DE MORELOS,0,0,88420297,88420297
9,GUSTAVO A. MADERO,0,1600000,896,1600896
9,IZTACALCO,0,24000,3666441,3690441
9,IZTAPALAPA,0,0,86570284,86570284
9,"MAGDALENA CONTRERAS, LA",0,0,15729,15729
9,MILPA ALTA,120000,13086997,6454,13213451
9,ALVARO OBREGON,0,0,43059744,43059744
9,TLAHUAC,0,10000000,8122000,18122000
9,TLALPAN,0,0,2000000,2000000
9,XOCHIMILCO,0,35000000,4500000,39500000
9,BENITO JUAREZ,0,0,83125000,83125000
9,CUAUHTEMOC,0,2097034,12629777,14726811
9,MIGUEL HIDALGO,0,1359667,1407310938,1408670605
9,VENUSTIANO CARRANZA,0,0,762670,762670
10,CANATLAN,242208,2899761,824953,3966922
10,CANELAS,0,24683,0,24683
10,CONETO DE COMONFORT,81346,20568,183310,285224
10,CUENCAME,3771433,4517205,7706131,15994770
10,DURANGO,178588172,4794660,227654417,411037248
10,GENERAL SIMON BOLIVAR,934779,1046260,760011,2741050
10,GOMEZ PALACIO,8753705,7934403,670909509,687597617
10,GUADALUPE VICTORIA,4146198,4225132,44825887,53197216
10,HIDALGO,147669,356266,135837,639772
10,INDE,0,165386,620392,785777
10,LERDO,7622957,2820327,19469314,29912598
10,MAPIMI,44972706,422066,14782223,60176995
10,MEZQUITAL,13783,405053,50605,469440
10,NAZAS,69183,257557,88524,415264
10,NOMBRE DE DIOS,2234334,267707,2229420,4731462
10,OCAMPO,0,17352,200145,217497
10,"ORO, EL",0,0,34705,34705
10,OTAEZ,0,0,8546,8546
10,PANUCO DE CORONADO,378461,473342,4124559,4976362
10,PEÑON BLANCO,535643,649986,2288301,3473930
10,POANAS,1968944,1357072,3413035,6739051
10,PUEBLO NUEVO,1274,2250000,0,2251274
10,RODEO,20750,1074658,1200633,2296041
10,SAN BERNARDO,15539,5538,0,21077
10,SAN DIMAS,31566,454,1501613,1533633
10,SAN JUAN DE GUADALUPE,19162,118564,34082,171808
10,SAN JUAN DEL RIO,95052,419026,199704,713782
10,SAN LUIS DEL CORDERO,9821,96775,38866,145462
10,SAN PEDRO DEL GALLO,68140,1033965,18032,1120136
10,SANTA CLARA,1670577,141915,667008,2479501
10,SANTIAGO PAPASQUIARO,24552232,1359788,19487235,45399254
10,SUCHIL,127188,399446,468300,994933
10,TEPEHUANES,2243,0,0,2243
10,TLAHUALILO,4510167,0,2264244,6774411
10,VICENTE GUERRERO,3467603,628744,3510579,7606925
10,NUEVO IDEAL,452818,1466592,2839782,4759191
11,ABASOLO,68371829,30270626,27724085,126366540
11,ACAMBARO,5647679,21383379,3595828,30626886
11,ALLENDE,712990,277973,29196753,30187715
11,APASEO EL ALTO,4602695,7866745,66920,12536360
11,APASEO EL GRANDE,848892,30979,1675348,2555219
11,CELAYA,25536748,24499106,360053307,410089161
11,MANUEL DOBLADO,4181918,3329534,442576,7954028
11,COMONFORT,466241,256835,481570,1204645
11,CORTAZAR,1480035,1786929,21048156,24315120
11,CUERAMARO,789199,146145,1491215,2426559
11,DOCTOR MORA,4130,512451,0,516581
11,DOLORES HIDALGO,16795885,5605900,43088275,65490060
11,GUANAJUATO,11071,5723,12735479,12752273
11,HUANIMARO,11533215,7870,51477,11592562
11,IRAPUATO,50001117,80966794,483522060,614489970
11,JARAL DEL PROGRESO,7285323,770289,451413,8507025
11,JERECUARO,656927,694630,3047416,4398972
11,LEON,30138735,29620622,231751045,291510402
11,MOROLEON,85500000,0,132954,85632954
11,OCAMPO,4467863,648549,991157,6107570
11,PENJAMO,108797141,48098059,231737277,388632477
11,PUEBLO NUEVO,2602026,709909,2624144,5936079
11,PURISIMA DEL RINCON,3937121,2327970,483907087,490172178
11,ROMITA,4297352,3535711,10423894,18256957
11,SALAMANCA,22899646,8550145,119272786,150722577
11,SALVATIERRA,4004645,21252694,3674897,28932236
11,SAN DIEGO DE LA UNION,1942515,698592,348741,2989848
11,SAN FELIPE,43248213,7852668,5796204,56897085
11,SAN FRANCISCO DEL RINCON,6112778,3580640,6518488,16211907
11,SAN JOSE ITURBIDE,1158947,6259500,46431520,53849968
11,SAN LUIS DE LA PAZ,2998836,14719079,3038047,20755962
11,SANTA CRUZ DE JUVENTINO ROSAS,3308781,39084,3241611,6589476
11,SANTIAGO MARAVATIO,0,203888,9020668,9224556
11,SILAO,612389,1174123,5560215,7346726
11,TARANDACUAO,52440,6902,46440,105783
11,TARIMORO,2415441,943529,1477533,4836503
11,URIANGATO,38870578,0,3009929,41880507
11,VALLE DE SANTIAGO,36569719,21685554,80360570,138615843
11,VILLAGRAN,713363,815134,14437923,15966420
11,XICHU,2334,0,0,2334
11,YURIRIA,26697877,51352,20630957,47380185
12,ACAPULCO DE JUAREZ,25300000,9548959,6510115,41359074
12,ALCOZAUCA DE GUERRERO,1564843,0,0,1564843
12,APAXTLA,728567,0,0,728567
12,ARCELIA,560422,4188284,4129,4752834
12,ATENANGO DEL RIO,225971,0,0,225971
12,ATOYAC DE ALVAREZ,17142517,9633000,2125000,28900517
12,AYUTLA DE LOS LIBRES,5014,0,0,5014
12,AZOYU,15734350,539699,0,16274049
12,BENITO JUAREZ,0,196000,0,196000
12,BUENAVISTA DE CUELLAR,545767,2590000,0,3135767
12,COAHUAYUTLA DE JOSE MARIA IZAZAGA,0,300627,0,300627
12,COCULA,107925,0,329857,437781
12,COPALILLO,814076,0,0,814076
12,COYUCA DE BENITEZ,0,1265000,0,1265000
12,COYUCA DE CATALAN,0,49654,57203,106857
12,CUAJINICUILAPA,831213,1471715,19647,2322574
12,CUAUTEPEC,0,34142,0,34142
12,CUTZAMALA DE PINZON,0,11060,0,11060
12,CHILAPA DE ALVAREZ,9897731,12982350,0,22880081
12,CHILPANCINGO DE LOS BRAVO,42062012,6663110,1000000,49725122
12,FLORENCIO VILLARREAL,19743,0,0,19743
12,GENERAL HELIODORO CASTILLO,0,516507,0,516507
12,HUAMUXTITLAN,5610,0,0,5610
12,HUITZUCO DE LOS FIGUEROA,2761751,2488276,2038042,7288069
12,IGUALA DE LA INDEPENDENCIA,10251955,7301668,6145286,23698909
12,JOSE AZUETA,1464000,1564933,121544,3150477
12,MALINALTEPEC,5070000,0,0,5070000
12,MARTIR DE CUILAPAN,306,374000,0,374306
12,OMETEPEC,1260000,875366,0,2135366
12,PETATLAN,0,1050000,13056,1063056
12,PILCAYA,2750000,0,0,2750000
12,PUNGARABATO,1138134,2150540,200342,3489016
12,QUECHULTENANGO,0,37165,0,37165
12,SAN LUIS ACATLAN,703419,2441139,32981,3177539
12,SAN MARCOS,0,149570,5500000,5649570
12,SAN MIGUEL TOTOLAPAN,0,0,7648,7648
12,TAXCO DE ALARCON,14468886,6904863,0,21373749
12,TECOANAPA,0,149981,0,149981
12,TECPAN DE GALEANA,21119066,2383829,198807,23701702
12,TELOLOAPAN,359257,613020,1000000,1972277
12,TEPECOACUILCO DE TRUJANO,11585684,694800,150000,12430484
12,TETIPAC,552630,0,0,552630
12,TIXTLA DE GUERRERO,465000,1125000,4015540,5605540
12,TLALCHAPA,0,238010,0,238010
12,TLAPA DE COMONFORT,0,0,1958334,1958334
12,TLAPEHUALA,50000,0,0,50000
12,"UNION DE ISIDORO MONTES DE OCA, LA",700000,1956177,0,2656177
12,ZIRANDARO,0,0,1998,1998
12,ZITLALA,608,0,0,608
12,EDUARDO NERI,320,125000,50000,175320
13,ACATLAN,52759,1182657,4515662,5751078
13,ACAXOCHITLAN,170022,21521,19690,211232
13,ACTOPAN,3605046,984944,902887,5492877
13,AGUA BLANCA DE ITURBIDE,28000000,146805,5583,28152388
13,AJACUBA,0,0,7419,7419
13,ALFAJAYUCAN,0,4417881,20201,4438082
13,ALMOLOYA,506231,2521636,28735,3056602
13,APAN,43886433,22057839,587681,66531953
13,"ARENAL, EL",0,100000,0,100000
13,ATITALAQUIA,0,445000,0,445000
13,ATLAPEXCO,0,39534,0,39534
13,ATOTONILCO EL GRANDE,0,300000,1051233,1351233
13,ATOTONILCO DE TULA,0,40000,1101028,1141028
13,CALNALI,0,241961,0,241961
13,CARDONAL,0,3138,16890,20028
13,CUAUTEPEC DE HINOJOSA,637547,3216297,3526703,7380547
13,CHAPANTONGO,50000,896841,0,946841
13,CHILCUAUTLA,0,0,23194,23194
13,EMILIANO ZAPATA,415267,8232,616663,1040161
13,EPAZOYUCAN,4170,1277,31195,36641
13,FRANCISCO I. MADERO,300000,85295,477372,862667
13,HUASCA DE OCAMPO,5738,4114,38506,48358
13,HUAUTLA,0,597096,0,597096
13,HUAZALINGO,9714,113523,0,123237
13,HUEHUETLA,0,315038,0,315038
13,HUEJUTLA DE REYES,0,1097392,876584,1973976
13,HUICHAPAN,211101,61368,343041,615510
13,IXMIQUILPAN,21944810,7976144,20207174,50128128
13,JALTOCAN,0,12581,0,12581
13,LOLOTLA,0,11361,0,11361
13,METEPEC,138541,142744,14761914,15043198
13,SAN AGUSTIN METZQUITITLAN,0,463212,0,463212
13,METZTITLAN,0,16954,37094,54049
13,MINERAL DEL CHICO,200000,600000,0,800000
13,MIXQUIAHUALA DE JUAREZ,5039382,896123,39062,5974567
13,MOLANGO DE ESCAMILLA,0,25206,0,25206
13,NOPALA DE VILLAGRAN,0,2173,14859,17031
13,OMITLAN DE JUAREZ,0,3867,0,3867
13,SAN FELIPE ORIZATLAN,0,560412,0,560412
13,PACHUCA DE SOTO,7354188,3610775,36808523,47773486
13,PROGRESO DE OBREGON,0,300000,8200000,8500000
13,MINERAL DE LA REFORMA,6533752,6232129,443475,13209356
13,SAN AGUSTIN TLAXIACA,25103950,1138302,664077,26906329
13,SAN BARTOLO TUTOTEPEC,313190,2231,0,315421
13,SAN SALVADOR,684007,235000,21286,940293
13,SANTIAGO DE ANAYA,855136,2400240,162877,3418252
13,SANTIAGO TULANTEPEC DE LUGO GUERRERO,5001,1017392,556,1022949
13,SINGUILUCAN,14136370,2383645,264328,16784342
13,TASQUILLO,0,0,1055,1055
13,TECOZAUTLA,359629,685842,4354198,5399669
13,TEPEAPULCO,18294879,2018555,265196,20578629
13,TEPEHUACAN DE GUERRERO,0,187430,0,187430
13,TEPEJI DEL RIO DE OCAMPO,0,345000,7357353,7702353
13,TEPETITLAN,0,0,3042,3042
13,TETEPANGO,0,0,338502,338502
13,VILLA DE TEZONTEPEC,0,50000,22775004,22825004
13,TEZONTEPEC DE ALDAMA,95595,395000,14893,505488
13,TIANGUISTENGO,0,4565,0,4565
13,TIZAYUCA,2009641,771548,11512491,14293679
13,TLAHUELILPAN,0,0,5189727,5189727
13,TLANALAPA,427168,3755,134361,565284
13,TLANCHINOL,0,67907,0,67907
13,TLAXCOAPAN,520,0,9310163,9310683
13,TOLCAYUCA,51563358,1298931,13200000,66062289
13,TULA DE ALLENDE,16000000,1500000,460443,17960443
13,TULANCINGO DE BRAVO,5078758,9178420,33906787,48163965
13,XOCHIATIPAN,0,182629,0,182629
13,XOCHICOATLAN,0,8647,0,8647
13,YAHUALICA,0,155906,0,155906
13,ZAPOTLAN DE JUAREZ,13774710,2728712,6213709,22717132
13,ZEMPOALA,46313,2522355,35093,2603760
13,ZIMAPAN,0,0,3000000,3000000
14,ACATIC,6580273,2560967,156118345,165259584
14,ACATLAN DE JUAREZ,6063278,715932,4535,6783744
14,AHUALULCO DE MERCADO,40230000,8285713,304985,48820698
14,AMACUECA,475118,654,0,475772
14,AMATITAN,0,0,1700000,1700000
14,AMECA,63540196,44096447,109615317,217251960
14,SAN JUANITO DE ESCOBEDO,1618366,3999,704,1623069
14,ARANDAS,1257403,5836120,66608299,73701821
14,"ARENAL, EL",0,0,152778,152778
14,ATEMAJAC DE BRIZUELA,2043740,360000,425794,2829535
14,ATENGO,701164,2250,0,703414
14,ATENGUILLO,955065,0,0,955065
14,ATOTONILCO EL ALTO,5404827,2351998,20474472,28231296
14,ATOYAC,2059102,148225,88648,2295975
14,AUTLAN DE NAVARRO,34008689,22898997,280460,57188147
14,AYOTLAN,156379,157590,3942998,4256967
14,AYUTLA,0,0,47181,47181
14,"BARCA, LA",56173643,105590420,148829412,310593475
14,CABO CORRIENTES,251811,0,331263,583074
14,CASIMIRO CASTILLO,11427212,2931330,12233881,26592423
14,CIHUATLAN,0,1190000,277244,1467244
14,ZAPOTLAN EL GRANDE,1719839,10457540,48671874,60849253
14,COCULA,3628049,2498849,10470077,16596975
14,COLOTLAN,0,0,19391,19391
14,CONCEPCION DE BUENOS AIRES,115647,2680779,0,2796426
14,CUAUTITLAN DE GARCIA BARRAGAN,616074,0,44645,660719
14,CUAUTLA,0,0,39154,39154
14,CUQUIO,133063212,11494791,2551060,147109063
14,CHAPALA,0,0,148107,148107
14,DEGOLLADO,0,6013,11182217,11188231
14,EJUTLA,0,0,11436,11436
14,ENCARNACION DE DIAZ,6450641,6929000,34524417,47904058
14,ETZATLAN,11481132,3522887,93451260,108455279
14,"GRULLO, EL",57725606,18586832,1008074,77320512
14,GUACHINANGO,3494111,0,388014,3882125
14,GUADALAJARA,9802713,24224745,451406841,485434299
14,HOSTOTIPAQUILLO,2818504,3299386,16513,6134404
14,HUEJUCAR,0,0,1816,1816
14,HUEJUQUILLA EL ALTO,0,0,199778,199778
14,"HUERTA, LA",39497883,165473,1351372,41014728
14,IXTLAHUACAN DE LOS MEMBRILLOS,5676950,197963,37155920,43030833
14,IXTLAHUACAN DEL RIO,6099934,8006535,4998100,19104570
14,JALOSTOTITLAN,1512602,15500000,13660000,30672602
14,JAMAY,2698832,2113541,6946143,11758516
14,JESUS MARIA,377106,0,0,377106
14,JILOTLAN DE LOS DOLORES,5972429,0,5610,5978038
14,JOCOTEPEC,0,2025,1751448,1753472
14,JUANACATLAN,412000,0,3482,415482
14,JUCHITLAN,2936436,0,247048,3183484
14,LAGOS DE MORENO,30953384,18784622,92153646,141891653
14,"LIMON, EL",143652,58639,1039,203330
14,MAGDALENA,881793,0,177035,1058828
14,"MANZANILLA DE LA PAZ, LA",305000,100000,0,405000
14,MASCOTA,502000,0,0,502000
14,MAZAMITLA,0,1229113,322956,1552069
14,MEXTICACAN,11010,170000,0,181010
14,MIXTLAN,4571393,0,0,4571393
14,OCOTLAN,14089453,1232800,40695644,56017897
14,OJUELOS DE JALISCO,3042332,15117,0,3057448
14,PIHUAMO,720712,192,261844,982748
14,PONCITLAN,27886732,31313660,28797444,87997836
14,PUERTO VALLARTA,118789,35467,6241353,6395609
14,VILLA PURIFICACION,2190618,1875000,0,4065618
14,QUITUPAN,976663,2616610,36847,3630120
14,"SALTO, EL",0,0,116112471,116112471
14,SAN CRISTOBAL DE LA BARRANCA,13560,0,0,13560
14,SAN DIEGO DE ALEJANDRIA,541945,0,3900000,4441945
14,SAN JUAN DE LOS LAGOS,5949014,3033248,78151980,87134242
14,SAN JULIAN,13518690,0,10063681,23582370
14,SAN MARCOS,0,0,7016672,7016672
14,SAN MARTIN DE HIDALGO,42650378,23215959,2067458,67933795
14,SAN MIGUEL EL ALTO,0,0,4748,4748
14,GOMEZ FARIAS,0,1055,11149015,11150071
14,SAYULA,511379,0,7507804,8019184
14,TALA,20043507,7767612,9721515,37532634
14,TALPA DE ALLENDE,7082255,0,283181,7365436
14,TAMAZULA DE GORDIANO,25246146,21341004,4790055,51377205
14,TAPALPA,10786992,236224,1389493,12412709
14,TECALITLAN,2536978,308661,1645414,4491053
14,TECOLOTLAN,144183,104794,1217277,1466254
14,TENAMAXTLAN,779991,180167,1255601,2215759
14,TEOCALTICHE,5094995,1778425,11942121,18815542
14,TEOCUITATLAN DE CORONA,2415703,121129,179351,2716183
14,TEPATITLAN DE MORELOS,228366,7098327,178665670,185992362
14,TEUCHITLAN,0,7727,0,7727
14,TLAJOMULCO DE ZUÑIGA,54901002,16982981,10276991,82160974
14,TLAQUEPAQUE,0,0,43532975,43532975
14,TOLIMAN,5795661,395632,0,6191293
14,TOMATLAN,14976211,3539951,519528,19035690
14,TONALA,0,910000,5414196,6324196
14,TONAYA,5153,295115,9138,309406
14,TONILA,3252965,0,0,3252965
14,TOTOTLAN,91880427,11399274,71413196,174692896
14,TUXCACUESCO,121409,0,26091,147499
14,TUXPAN,7776392,841956,2409826,11028173
14,UNION DE SAN ANTONIO,6200202,120000,5878000,12198202
14,UNION DE TULA,120604,115704,644271,880579
14,VALLE DE GUADALUPE,3495322,0,29569243,33064565
14,VILLA CORONA,974001,1113368,802480,2889850
14,VILLA HIDALGO,4318637,1900000,0,6218637
14,CAÑADAS DE OBREGON,0,0,1200000,1200000
14,YAHUALICA DE GONZALEZ GALLO,0,0,6236,6236
14,ZACOALCO DE TORRES,2568141,435844,0,3003985
14,ZAPOPAN,16603411,6684132,396163201,419450745
14,ZAPOTILTIC,882370,31421,7456528,8370319
14,ZAPOTITLAN DE VADILLO,6889311,52828,0,6942139
14,ZAPOTLAN DEL REY,1974656,8125397,29348733,39448786
14,ZAPOTLANEJO,300000,2045910,21464877,23810788
15,ACAMBAY,0,0,290900,290900
15,ACOLMAN,0,50000000,4365993,54365992
15,ALMOLOYA DE ALQUISIRAS,0,0,5000000,5000000
15,ALMOLOYA DE JUAREZ,16197,25218300,553902,25788399
15,AMATEPEC,0,7081500,2930000,10011500
15,AMECAMECA,0,352127,3171545,3523672
15,ATENCO,0,141221,26000000,26141221
15,ATIZAPAN,0,0,1031415,1031415
15,ATIZAPAN DE ZARAGOZA,60000,0,0,60000
15,ATLACOMULCO,55000,8257901,348190,8661091
15,ATLAUTLA,7514,158488,0,166002
15,AXAPUSCO,0,0,167601,167601
