6|COLIMA|28|13|15|56
6|COMALA|6|1|0|7
6|COQUIMATLAN|4|3|0|7
6|CUAUHTEMOC|14|10|11|35
6|IXTLAHUACAN|8|1|0|9
6|MANZANILLO|19|15|12|46
6|TECOMAN|13|4|33|50
6|VILLA DE ALVAREZ|0|2|22|24
7|ACACOYAGUA|1|0|0|1
7|ACALA|2|0|0|2
7|ACAPETAHUA|2|1|4|7
7|ALTAMIRANO|0|0|0|0
7|AMATAN|0|0|0|0
7|AMATENANGO DE LA FRONTERA|2|1|0|3
7|ANGEL ALBINO CORZO|85|88|1|174
7|ARRIAGA|0|1|2|3
7|BELLA VISTA|1|1|0|2
7|BERRIOZABAL|5|2|2|9
7|BOCHIL|3|2|0|5
7|BOSQUE, EL|0|0|0|0
7|CACAHOATAN|9|4|1|14
7|CATAZAJA|2|0|0|2
7|CINTALAPA|20|14|0|34
7|COAPILLA|0|0|0|0
7|COMITAN DE DOMINGUEZ|28|24|6|58
7|CONCORDIA, LA|22|6|7|35
7|COPAINALA|0|0|0|0
7|CHALCHIHUITAN|0|0|0|0
7|CHAMULA|0|0|0|0
7|CHAPULTENANGO|0|0|0|0
7|CHENALHO|1|0|0|1
7|CHIAPA DE CORZO|23|12|1|36
7|CHIAPILLA|3|4|0|7
7|CHICOASEN|1|1|0|2
7|CHICOMUSELO|3|4|0|7
7|CHILON|1|0|0|1
7|ESCUINTLA|2|0|1|3
7|FRANCISCO LEON|0|0|0|0
7|FRONTERA COMALAPA|43|42|0|85
7|FRONTERA HIDALGO|2|0|0|2
7|HUEHUETAN|47|4|3|54
7|HUITIUPAN|0|0|0|0
7|HUIXTLA|112|85|0|197
7|INDEPENDENCIA, LA|4|4|0|8
7|IXHUATAN|4|0|0|4
7|IXTACOMITAN|2|1|3|6
7|IXTAPA|0|0|0|0
7|JIQUIPILAS|1|2|0|3
7|JITOTOL|0|0|0|0
7|JUAREZ|1|4|2|7
7|LIBERTAD, LA|0|0|0|0
7|MAPASTEPEC|137|93|2|232
7|MARGARITAS, LAS|0|2|0|2
7|MAZATAN|9|5|6|20
7|METAPA|1|0|0|1
7|MOTOZINTLA|10|0|0|10
7|OCOSINGO|12|1|0|13
7|OCOZOCOAUTLA DE ESPINOSA|33|5|0|38
7|OSTUACAN|0|0|0|0
7|OSUMACINTA|0|1|0|1
7|PALENQUE|34|19|12|65
7|PANTELHO|1|0|0|1
7|PANTEPEC|1|0|0|1
7|PICHUCALCO|12|12|2|26
7|PIJIJIAPAN|0|1|0|1
7|VILLA COMALTITLAN|16|7|0|23
7|PUEBLO NUEVO SOLISTAHUACAN|0|0|0|0
7|RAYON|0|0|0|0
7|REFORMA|1|0|0|1
7|SABANILLA|0|0|0|0
7|SALTO DE AGUA|0|0|0|0
7|SAN CRISTOBAL DE LAS CASAS|0|2|2|4
7|SAN FERNANDO|3|2|1|6
7|SIMOJOVEL|0|0|0|0
7|SOCOLTENANGO|32|16|5|53
7|SOLOSUCHIAPA|0|0|1|1
7|SOYALO|0|0|0|0
7|SUCHIAPA|16|4|0|20
7|SUCHIATE|3|4|6|13
7|SUNUAPA|0|0|0|0
7|TAPACHULA|73|21|36|130
7|TAPALAPA|0|0|0|0
7|TAPILULA|1|0|0|1
7|TECPATAN|1|1|2|4
7|TEOPISCA|1|1|0|2
7|TILA|0|1|0|1
7|TONALA|212|131|8|351
7|TOTOLAPA|0|2|0|2
7|TRINITARIA, LA|1|1|0|2
7|TUMBALA|0|0|0|0
7|TUXTLA GUTIERREZ|124|78|81|283
7|TUXTLA CHICO|6|5|1|12
7|TUZANTAN|30|2|0|32
7|TZIMOL|0|0|0|0
7|VENUSTIANO CARRANZA|79|39|0|118
7|VILLA CORZO|42|2|2|46
7|VILLAFLORES|367|207|10|584
7|YAJALON|10|10|0|20
7|SAN LUCAS|0|0|0|0
7|ZINACANTAN|0|0|0|0
8|AHUMADA|0|0|4|4
8|ALDAMA|0|0|17|17
8|ALLENDE|0|0|7|7
8|ASCENSION|3|4|0|7
8|BACHINIVA|0|1|4|5
8|BALLEZA|0|1|0|1
8|BOCOYNA|0|0|0|0
8|BUENAVENTURA|1|5|7|13
8|CAMARGO|0|0|28|28
8|CASAS GRANDES|0|4|8|12
8|CORONADO|0|0|0|0
8|COYAME DEL SOTOL|0|0|0|0
8|CRUZ, LA|0|0|1|1
8|CUAUHTEMOC|17|165|187|369
8|CUSIHUIRIACHI|0|1|7|8
8|CHIHUAHUA|29|37|96|162
8|DELICIAS|13|19|80|112
8|GALEANA|0|0|1|1
8|GOMEZ FARIAS|1|3|1|5
8|GRAN MORELOS|0|0|0|0
8|GUACHOCHI|0|0|0|0
8|GUERRERO|2|2|13|17
8|HIDALGO DEL PARRAL|6|5|40|51
8|IGNACIO ZARAGOZA|0|0|0|0
8|JANOS|0|4|3|7
8|JIMENEZ|0|3|16|19
8|JUAREZ|0|1|33|34
8|JULIMES|0|1|0|1
8|LOPEZ|0|0|0|0
8|MADERA|1|7|0|8
8|MANUEL BENAVIDES|0|0|0|0
8|MATACHI|2|1|0|3
8|MATAMOROS|1|2|7|10
8|MEOQUI|2|2|9|13
8|NAMIQUIPA|2|4|3|9
8|NUEVO CASAS GRANDES|0|0|8|8
8|OCAMPO|0|0|0|0
8|OJINAGA|0|4|21|25
8|PRAXEDIS G. GUERRERO|0|2|0|2
8|RIVA PALACIO|0|0|4|4
8|ROSALES|0|4|1|5
8|SAN FRANCISCO DE BORJA|0|3|4|7
8|SAN FRANCISCO DE CONCHOS|0|2|4|6
8|SAN FRANCISCO DEL ORO|0|0|0|0
8|SANTA BARBARA|4|0|0|4
8|SATEVO|0|2|5|7
8|SAUCILLO|2|4|16|22
8|TEMOSACHI|0|0|0|0
8|VALLE DE ZARAGOZA|0|1|3|4
9|AZCAPOTZALCO|0|1|30|31
9|COYOACAN|0|0|4|4
9|CUAJIMALPA DE MORELOS|0|0|20|20
9|GUSTAVO A. MADERO|0|1|0|1
9|IZTACALCO|0|1|1|2
9|IZTAPALAPA|0|0|34|34
9|MAGDALENA CONTRERAS, LA|0|0|0|0
9|MILPA ALTA|1|4|0|5
9|ALVARO OBREGON|0|0|55|55
9|TLAHUAC|0|2|5|7
9|TLALPAN|0|0|1|1
9|XOCHIMILCO|0|7|1|8
9|BENITO JUAREZ|0|0|18|18
9|CUAUHTEMOC|0|1|5|6
9|MIGUEL HIDALGO|0|1|35|36
9|VENUSTIANO CARRANZA|0|0|1|1
10|CANATLAN|0|10|3|13
10|CANELAS|0|0|0|0
10|CONETO DE COMONFORT|0|0|1|1
10|CUENCAME|8|14|16|38
10|DURANGO|23|21|104|148
10|GENERAL SIMON BOLIVAR|1|2|2|5
10|GOMEZ PALACIO|5|7|116|128
10|GUADALUPE VICTORIA|11|18|51|80
10|HIDALGO|2|0|0|2
10|INDE|0|1|1|2
10|LERDO|10|5|22|37
10|MAPIMI|6|2|9|17
10|MEZQUITAL|0|2|0|2
10|NAZAS|0|1|0|1
10|NOMBRE DE DIOS|7|1|8|16
10|OCAMPO|0|0|1|1
10|ORO, EL|0|0|0|0
10|OTAEZ|0|0|0|0
10|PANUCO DE CORONADO|0|2|11|13
10|PEÑON BLANCO|0|2|1|3
10|POANAS|3|5|13|21
10|PUEBLO NUEVO|0|3|0|3
10|RODEO|0|1|2|3
10|SAN BERNARDO|0|0|0|0
10|SAN DIMAS|0|0|4|4
10|SAN JUAN DE GUADALUPE|0|1|0|1
10|SAN JUAN DEL RIO|0|2|1|3
10|SAN LUIS DEL CORDERO|0|1|0|1
10|SAN PEDRO DEL GALLO|1|1|0|2
10|SANTA CLARA|9|2|2|13
10|SANTIAGO PAPASQUIARO|9|5|2|16
10|SUCHIL|0|2|2|4
10|TEPEHUANES|0|0|0|0
10|TLAHUALILO|3|0|2|5
10|VICENTE GUERRERO|7|4|11|22
10|NUEVO IDEAL|1|7|11|19
11|ABASOLO|18|21|26|65
11|ACAMBARO|2|20|15|37
11|ALLENDE|1|1|20|22
11|APASEO EL ALTO|8|6|0|14
11|APASEO EL GRANDE|0|0|3|3
11|CELAYA|7|23|224|254
11|MANUEL DOBLADO|6|7|1|14
11|COMONFORT|0|1|1|2
11|CORTAZAR|1|5|11|17
11|CUERAMARO|1|1|5|7
11|DOCTOR MORA|0|1|0|1
11|DOLORES HIDALGO|13|5|28|46
11|GUANAJUATO|0|0|7|7
11|HUANIMARO|6|0|0|6
11|IRAPUATO|28|49|263|340
11|JARAL DEL PROGRESO|15|2|1|18
11|JERECUARO|2|3|5|10
11|LEON|13|18|67|98
11|MOROLEON|14|0|0|14
11|OCAMPO|3|0|3|6
11|PENJAMO|33|21|69|123
11|PUEBLO NUEVO|2|2|3|7
11|PURISIMA DEL RINCON|4|2|136|142
11|ROMITA|5|7|8|20
11|SALAMANCA|10|9|66|85
11|SALVATIERRA|1|14|8|23
11|SAN DIEGO DE LA UNION|2|0|1|3
11|SAN FELIPE|20|7|9|36
11|SAN FRANCISCO DEL RINCON|3|3|7|13
11|SAN JOSE ITURBIDE|2|2|14|18
11|SAN LUIS DE LA PAZ|2|14|7|23
11|SANTA CRUZ DE JUVENTINO ROSAS|1|0|3|4
11|SANTIAGO MARAVATIO|0|1|3|4
11|SILAO|2|6|10|18
11|TARANDACUAO|0|0|0|0
11|TARIMORO|2|3|4|9
11|URIANGATO|18|0|3|21
11|VALLE DE SANTIAGO|28|24|46|98
11|VILLAGRAN|1|1|7|9
11|XICHU|0|0|0|0
11|YURIRIA|11|0|35|46
12|ACAPULCO DE JUAREZ|7|12|3|22
12|ALCOZAUCA DE GUERRERO|2|0|0|2
12|APAXTLA|0|0|0|0
12|ARCELIA|2|3|0|5
12|ATENANGO DEL RIO|0|0|0|0
12|ATOYAC DE ALVAREZ|17|43|3|63
12|AYUTLA DE LOS LIBRES|0|0|0|0
12|AZOYU|3|0|0|3
12|BENITO JUAREZ|0|1|0|1
12|BUENAVISTA DE CUELLAR|0|9|0|9
12|COAHUAYUTLA DE JOSE MARIA IZAZAGA|0|0|0|0
12|COCULA|0|0|1|1
12|COPALILLO|1|0|0|1
12|COYUCA DE BENITEZ|0|9|0|9
12|COYUCA DE CATALAN|0|0|0|0
12|CUAJINICUILAPA|1|3|0|4
12|CUAUTEPEC|0|0|0|0
12|CUTZAMALA DE PINZON|0|0|0|0
12|CHILAPA DE ALVAREZ|9|9|0|18
12|CHILPANCINGO DE LOS BRAVO|18|0|1|19
12|FLORENCIO VILLARREAL|0|0|0|0
12|GENERAL HELIODORO CASTILLO|0|0|0|0
12|HUAMUXTITLAN|0|0|0|0
12|HUITZUCO DE LOS FIGUEROA|4|7|4|15
12|IGUALA DE LA INDEPENDENCIA|26|14|4|44
12|JOSE AZUETA|5|4|1|10
12|MALINALTEPEC|16|0|0|16
12|MARTIR DE CUILAPAN|0|2|0|2
12|OMETEPEC|4|4|0|8
12|PETATLAN|0|3|0|3
12|PILCAYA|8|0|0|8
12|PUNGARABATO|1|4|1|6
12|QUECHULTENANGO|0|0|0|0
12|SAN LUIS ACATLAN|2|0|0|2
12|SAN MARCOS|0|1|3|4
12|SAN MIGUEL TOTOLAPAN|0|0|0|0
12|TAXCO DE ALARCON|28|10|0|38
12|TECOANAPA|0|0|0|0
12|TECPAN DE GALEANA|13|6|0|19
12|TELOLOAPAN|1|2|5|8
12|TEPECOACUILCO DE TRUJANO|13|3|2|18
12|TETIPAC|2|0|0|2
12|TIXTLA DE GUERRERO|13|15|2|30
12|TLALCHAPA|0|0|0|0
12|TLAPA DE COMONFORT|0|0|1|1
12|TLAPEHUALA|0|0|0|0
12|UNION DE ISIDORO MONTES DE OCA, LA|2|6|0|8
12|ZIRANDARO|0|0|0|0
12|ZITLALA|0|0|0|0
12|EDUARDO NERI|0|3|1|4
13|ACATLAN|0|4|1|5
13|ACAXOCHITLAN|1|0|0|1
13|ACTOPAN|8|8|6|22
13|AGUA BLANCA DE ITURBIDE|7|1|0|8
13|AJACUBA|0|0|0|0
13|ALFAJAYUCAN|0|7|0|7
13|ALMOLOYA|2|6|0|8
13|APAN|6|29|3|38
13|ARENAL, EL|0|2|0|2
13|ATITALAQUIA|0|2|0|2
13|ATLAPEXCO|0|0|0|0
13|ATOTONILCO EL GRANDE|0|1|1|2
13|ATOTONILCO DE TULA|0|1|1|2
13|CALNALI|0|0|0|0
13|CARDONAL|0|0|0|0
13|CUAUTEPEC DE HINOJOSA|3|12|7|22
13|CHAPANTONGO|1|1|0|2
13|CHILCUAUTLA|0|0|0|0
13|EMILIANO ZAPATA|1|0|2|3
13|EPAZOYUCAN|0|0|0|0
13|FRANCISCO I. MADERO|1|2|2|5
13|HUASCA DE OCAMPO|0|0|0|0
13|HUAUTLA|0|0|0|0
13|HUAZALINGO|0|0|0|0
13|HUEHUETLA|0|1|0|1
13|HUEJUTLA DE REYES|0|0|2|2
13|HUICHAPAN|0|0|1|1
13|IXMIQUILPAN|16|12|22|50
13|JALTOCAN|0|0|0|0
13|LOLOTLA|0|0|0|0
13|METEPEC|0|1|32|33
13|SAN AGUSTIN METZQUITITLAN|0|2|0|2
13|METZTITLAN|0|0|0|0
13|MINERAL DEL CHICO|1|2|0|3
13|MIXQUIAHUALA DE JUAREZ|3|4|0|7
13|MOLANGO DE ESCAMILLA|0|0|0|0
13|NOPALA DE VILLAGRAN|0|0|0|0
13|OMITLAN DE JUAREZ|0|0|0|0
13|SAN FELIPE ORIZATLAN|0|0|0|0
13|PACHUCA DE SOTO|7|3|14|24
13|PROGRESO DE OBREGON|0|4|4|8
13|MINERAL DE LA REFORMA|8|30|1|39
13|SAN AGUSTIN TLAXIACA|4|2|2|8
13|SAN BARTOLO TUTOTEPEC|1|0|0|1
13|SAN SALVADOR|4|4|0|8
13|SANTIAGO DE ANAYA|7|4|1|12
13|SANTIAGO TULANTEPEC DE LUGO GUERRERO|0|4|0|4
13|SINGUILUCAN|2|7|1|10
13|TASQUILLO|0|0|0|0
13|TECOZAUTLA|1|3|11|15
13|TEPEAPULCO|4|14|3|21
13|TEPEHUACAN DE GUERRERO|0|0|0|0
13|TEPEJI DEL RIO DE OCAMPO|0|3|3|6
13|TEPETITLAN|0|0|0|0
13|TETEPANGO|0|0|2|2
13|VILLA DE TEZONTEPEC|0|1|4|5
13|TEZONTEPEC DE ALDAMA|1|2|0|3
13|TIANGUISTENGO|0|0|0|0
13|TIZAYUCA|3|1|1|5
13|TLAHUELILPAN|0|0|4|4
13|TLANALAPA|3|0|1|4
13|TLANCHINOL|0|0|0|0
13|TLAXCOAPAN|0|0|4|4
13|TOLCAYUCA|27|3|17|47
13|TULA DE ALLENDE|10|1|2|13
13|TULANCINGO DE BRAVO|7|15|19|41
13|XOCHIATIPAN|0|0|0|0
13|XOCHICOATLAN|0|0|0|0
13|YAHUALICA|0|0|0|0
13|ZAPOTLAN DE JUAREZ|9|14|5|28
13|ZEMPOALA|0|10|0|10
13|ZIMAPAN|0|0|2|2
14|ACATIC|5|3|14|22
14|ACATLAN DE JUAREZ|5|1|0|6
14|AHUALULCO DE MERCADO|16|7|1|24
14|AMACUECA|2|0|0|2
14|AMATITAN|0|0|3|3
14|AMECA|30|31|43|104
14|SAN JUANITO DE ESCOBEDO|0|0|0|0
14|ARANDAS|1|3|20|24
14|ARENAL, EL|0|0|4|4
14|ATEMAJAC DE BRIZUELA|4|1|3|8
14|ATENGO|1|0|0|1
14|ATENGUILLO|0|0|0|0
14|ATOTONILCO EL ALTO|12|7|13|32
14|ATOYAC|4|1|1|6
14|AUTLAN DE NAVARRO|6|7|1|14
14|AYOTLAN|2|1|4|7
14|AYUTLA|0|0|0|0
14|BARCA, LA|24|55|37|116
14|CABO CORRIENTES|0|0|1|1
14|CASIMIRO CASTILLO|4|1|3|8
14|CIHUATLAN|0|4|1|5
14|ZAPOTLAN EL GRANDE|3|8|16|27
14|COCULA|6|2|10|18
14|COLOTLAN|0|0|0|0
14|CONCEPCION DE BUENOS AIRES|0|5|0|5
14|CUAUTITLAN DE GARCIA BARRAGAN|0|0|0|0
14|CUAUTLA|0|0|0|0
14|CUQUIO|227|19|4|250
14|CHAPALA|0|0|0|0
14|DEGOLLADO|0|0|4|4
14|EJUTLA|0|0|0|0
14|ENCARNACION DE DIAZ|11|7|25|43
14|ETZATLAN|12|4|15|31
14|GRULLO, EL|15|5|2|22
14|GUACHINANGO|3|0|2|5
14|GUADALAJARA|6|15|118|139
14|HOSTOTIPAQUILLO|2|3|0|5
14|HUEJUCAR|0|0|0|0
14|HUEJUQUILLA EL ALTO|0|0|1|1
14|HUERTA, LA|11|0|3|14
14|IXTLAHUACAN DE LOS MEMBRILLOS|2|1|22|25
14|IXTLAHUACAN DEL RIO|2|3|14|19
14|JALOSTOTITLAN|3|15|11|29
14|JAMAY|4|6|6|16
14|JESUS MARIA|1|0|0|1
14|JILOTLAN DE LOS DOLORES|13|0|0|13
14|JOCOTEPEC|0|0|6|6
14|JUANACATLAN|2|0|0|2
14|JUCHITLAN|8|0|1|9
14|LAGOS DE MORENO|23|14|27|64
14|LIMON, EL|0|0|0|0
14|MAGDALENA|0|0|1|1
14|MANZANILLA DE LA PAZ, LA|1|1|0|2
14|MASCOTA|3|0|0|3
14|MAZAMITLA|0|7|2|9
14|MEXTICACAN|0|1|0|1
14|MIXTLAN|3|0|0|3
14|OCOTLAN|18|4|19|41
14|OJUELOS DE JALISCO|4|0|0|4
14|PIHUAMO|2|0|1|3
14|PONCITLAN|19|12|9|40
14|PUERTO VALLARTA|0|0|31|31
14|VILLA PURIFICACION|5|9|0|14
14|QUITUPAN|2|3|0|5
14|SALTO, EL|0|0|7|7
14|SAN CRISTOBAL DE LA BARRANCA|0|0|0|0
14|SAN DIEGO DE ALEJANDRIA|2|0|0|2
14|SAN JUAN DE LOS LAGOS|12|2|23|37
14|SAN JULIAN|3|0|12|15
14|SAN MARCOS|0|0|3|3
14|SAN MARTIN DE HIDALGO|50|8|5|63
14|SAN MIGUEL EL ALTO|0|0|0|0
14|GOMEZ FARIAS|0|0|3|3
14|SAYULA|1|0|11|12
14|TALA|10|5|6|21
14|TALPA DE ALLENDE|4|0|1|5
14|TAMAZULA DE GORDIANO|2|2|5|9
14|TAPALPA|6|1|6|13
14|TECALITLAN|8|0|3|11
14|TECOLOTLAN|0|0|2|2
14|TENAMAXTLAN|3|0|5|8
14|TEOCALTICHE|7|3|6|16
14|TEOCUITATLAN DE CORONA|4|1|1|6
14|TEPATITLAN DE MORELOS|0|4|52|56
14|TEUCHITLAN|0|0|0|0
14|TLAJOMULCO DE ZUÑIGA|27|7|15|49
14|TLAQUEPAQUE|0|0|6|6
14|TOLIMAN|6|2|0|8
14|TOMATLAN|11|1|2|14
14|TONALA|0|3|6|9
14|TONAYA|0|0|0|0
14|TONILA|1|0|0|1
14|TOTOTLAN|13|5|19|37
14|TUXCACUESCO|0|0|0|0
14|TUXPAN|16|2|2|20
14|UNION DE SAN ANTONIO|21|1|6|28
14|UNION DE TULA|0|0|2|2
14|VALLE DE GUADALUPE|1|0|4|5
14|VILLA CORONA|0|0|1|1
14|VILLA HIDALGO|8|2|0|10
14|CAÑADAS DE OBREGON|0|0|1|1
14|YAHUALICA DE GONZALEZ GALLO|0|0|0|0
14|ZACOALCO DE TORRES|3|2|0|5
14|ZAPOPAN|21|9|81|111
14|ZAPOTILTIC|4|0|6|10
14|ZAPOTITLAN DE VADILLO|5|1|0|6
14|ZAPOTLAN DEL REY|1|13|11|25
14|ZAPOTLANEJO|1|7|7|15
15|ACAMBAY|0|0|1|1
15|ACOLMAN|0|1|2|3
15|ALMOLOYA DE ALQUISIRAS|0|0|1|1
15|ALMOLOYA DE JUAREZ|0|4|2|6
15|AMATEPEC|0|21|4|25
15|AMECAMECA|0|2|3|5
15|ATENCO|0|1|2|3
15|ATIZAPAN|0|0|2|2
15|ATIZAPAN DE ZARAGOZA|1|0|0|1
15|ATLACOMULCO|1|3|1|5
15|ATLAUTLA|0|1|0|1
15|AXAPUSCO|0|0|1|1
15|AYAPANGO|0|2|1|3
15|CALIMAYA|0|3|3|6
15|CAPULHUAC|0|5|12|17
15|COATEPEC HARINAS|0|1|0|1
15|CUAUTITLAN|0|0|0|0
15|CHALCO|0|4|11|15
15|CHAPULTEPEC|0|21|1|22
15|CHICOLOAPAN|0|0|0|0
15|CHICONCUAC|0|0|1|1
15|ECATEPEC DE MORELOS|0|0|6|6
15|HUEYPOXTLA|0|5|0|5
15|IXTAPALUCA|0|5|13|18
15|IXTAPAN DE LA SAL|0|52|3|55
15|IXTLAHUACA|0|3|0|3
15|XALATLACO|1|1|2|4
15|JILOTEPEC|1|0|0|1
15|JOCOTITLAN|7|0|2|9
15|JUCHITEPEC|1|4|4|9
15|LERMA|2|11|19|32
15|MALINALCO|0|0|2|2
15|MELCHOR OCAMPO|0|1|0|1
15|METEPEC|1|1|12|14
15|MEXICALTZINGO|0|0|1|1
15|NAUCALPAN DE JUAREZ|0|0|9|9
15|NEZAHUALCOYOTL|0|1|8|9
15|NEXTLALPAN|0|1|0|1
15|NICOLAS ROMERO|0|0|1|1
15|NOPALTEPEC|0|0|0|0
15|OCOYOACAC|7|64|9|80
15|OCUILAN|0|0|1|1
15|ORO, EL|0|0|0|0
15|OTUMBA|0|0|3|3
15|OTZOLOTEPEC|0|1|0|1
15|OZUMBA|0|0|0|0
15|PAPALOTLA|0|0|0|0
15|PAZ, LA|0|0|1|1
15|POLOTITLAN|1|0|0|1
15|RAYON|0|1|0|1
15|SAN ANTONIO LA ISLA|0|2|2|4
15|SAN FELIPE DEL PROGRESO|1|0|0|1
15|SAN MARTIN DE LAS PIRAMIDES|0|0|0|0
15|SAN MATEO ATENCO|0|2|0|2
15|TECAMAC|0|2|0|2
15|TEJUPILCO|60|38|3|101
15|TEMAMATLA|0|0|0|0
15|TEMASCALAPA|0|0|1|1
15|TEMASCALCINGO|0|0|0|0
15|TEMASCALTEPEC|0|39|2|41
15|TEMOAYA|9|8|2|19
15|TENANCINGO|2|64|2|68
15|TENANGO DEL AIRE|0|0|2|2
15|TENANGO DEL VALLE|0|2|0|2
15|TEOLOYUCAN|0|0|3|3
15|TEOTIHUACAN|0|1|2|3
15|TEPETLIXPA|0|2|1|3
15|TEXCALTITLAN|0|0|0|0
15|TEXCOCO|36|27|10|73
15|TEZOYUCA|1|1|1|3
15|TIANGUISTENCO|1|0|4|5
15|TLALNEPANTLA DE BAZ|0|0|11|11
15|TLATLAYA|0|2|0|2
15|TOLUCA|0|16|43|59
15|TONATICO|0|0|0|0
15|VALLE DE BRAVO|0|10|1|11
15|VILLA DE ALLENDE|0|0|0|0
15|VILLA DEL CARBON|0|0|2|2
15|VILLA GUERRERO|0|0|2|2
15|VILLA VICTORIA|0|4|0|4
15|XONACATLAN|0|1|4|5
15|ZACUALPAN|0|0|0|0
15|ZINACANTEPEC|0|1|9|10
15|ZUMPANGO|0|0|2|2
15|CUAUTITLAN IZCALLI|0|2|53|55
16|ACUITZIO|0|0|0|0
16|AGUILILLA|0|2|0|2
16|ALVARO OBREGON|3|3|2|8
16|ANGAMACUTIRO|0|1|0|1
16|ANGANGUEO|0|0|0|0
16|APATZINGAN|4|9|7|20
16|APORO|0|0|0|0
16|AQUILA|2|0|0|2
16|ARIO|1|6|1|8
16|ARTEAGA|0|2|0|2
16|BRISEÑAS|0|3|7|10
16|BUENAVISTA|3|8|2|13
16|CARACUARO|0|0|0|0
16|COAHUAYANA|2|0|0|2
16|COENEO|0|0|1|1
16|CONTEPEC|0|0|2|2
16|COPANDARO|0|0|0|0
16|COTIJA|0|0|1|1
16|CUITZEO|4|0|1|5
16|CHARAPAN|0|0|0|0
16|CHARO|0|0|0|0
16|CHAVINDA|0|0|1|1
16|CHERAN|0|1|0|1
16|CHILCHOTA|0|2|1|3
16|CHINICUILA|0|0|0|0
16|CHURINTZIO|0|0|0|0
16|CHURUMUCO|0|2|0|2
16|ECUANDUREO|0|4|2|6
16|EPITACIO HUERTA|1|0|0|1
16|GABRIEL ZAMORA|2|1|0|3
16|HIDALGO|1|19|0|20
16|HUACANA, LA|2|2|0|4
16|HUANIQUEO|0|2|0|2
16|INDAPARAPEO|0|0|0|0
16|IRIMBO|0|0|0|0
16|IXTLAN|0|0|0|0
16|JACONA|3|9|8|20
16|JIMENEZ|0|0|12|12
16|JIQUILPAN|1|1|2|4
16|JUAREZ|0|0|0|0
16|JUNGAPEO|3|0|0|3
16|LAGUNILLAS|2|0|0|2
16|MADERO|1|0|0|1
16|MARAVATIO|2|0|1|3
16|LAZARO CARDENAS|0|6|0|6
16|MORELIA|15|56|86|157
16|MUGICA|0|2|0|2
16|NAHUATZEN|0|6|0|6
16|NOCUPETARO|0|0|0|0
16|NUEVO PARANGARICUTIRO|3|2|3|8
16|NUEVO URECHO|1|1|0|2
16|NUMARAN|6|2|0|8
16|OCAMPO|0|0|0|0
16|PAJACUARAN|0|2|3|5
16|PANINDICUARO|0|0|0|0
16|PARACUARO|0|3|4|7
16|PARACHO|0|0|0|0
16|PATZCUARO|7|5|11|23
16|PENJAMILLO|1|3|2|6
16|PERIBAN|3|1|11|15
16|PIEDAD, LA|37|48|28|113
16|PUREPERO|6|0|0|6
16|PURUANDIRO|5|9|55|69
16|QUERENDARO|0|6|0|6
16|QUIROGA|0|2|2|4
16|REYES, LOS|6|1|11|18
16|SAHUAYO|0|3|5|8
16|SAN LUCAS|0|0|0|0
16|SANTA ANA MAYA|3|0|1|4
16|SALVADOR ESCALANTE|0|2|1|3
